1699264729.283863,-576.456,-81.114,653.569,-0.068,-45807.661,-6283.258,52051.745,-0.846
1699264729.283863,-541.168,-136.387,673.976,-0.506,-43047.126,-10674.149,53666.346,-0.136
1699264729.283863,-502.792,-191.371,689.969,-0.947,-40015.059,-15004.117,54956.944,-0.65
1699264729.284694,-461.958,-243.546,701.338,-1.173,-36746.817,-19240.92,55911.584,0.473
1699264729.284694,-417.626,-295.629,710.105,-0.207,-33248.314,-23369.641,56512.214,0.404
1699264729.285114,-370.782,-345.177,713.489,0.397,-29543.826,-27348.111,56793.713,-1.15
1699264729.285114,-322.049,-393.589,713.623,-0.04,-25660.199,-31159.437,56729.796,1.154
1699264729.285114,-271.783,-438.388,707.72,0.391,-21622.216,-34778.39,56276.046,0.754
1699264729.285838,-218.833,-481.143,696.75,0.43,-17448.302,-38174.776,55438.369,0.773
1699264729.285838,-164.385,-521.334,683.125,-0.348,-13169.933,-41348.077,54315.78,1.963
1699264729.286464,-109.181,-557.759,665.378,-0.38,-8804.855,-44257.821,52837.772,-0.049
1699264729.286464,-53.245,-590.734,642.639,0.039,-4387.802,-46889.85,51044.618,-1.524
1699264729.286464,1.981,-620.546,616.473,-0.183,54.574,-49241.53,48936.272,-1.364
1699264729.287085,57.743,-645.612,585.222,-0.765,4493.651,-51283.509,46533.01,-1.106
1699264729.287085,113.101,-666.992,551.717,-0.791,8853.161,-53017.245,43836.289,-1.629
1699264729.287618,167.27,-685.545,513.768,-0.949,13191.279,-54417.641,40876.74,-0.336
1699264729.287618,221.33,-698.973,474.137,-0.92,17479.654,-55477.374,37664.838,0.273
1699264729.287618,274.433,-707.302,431.379,0.21,21648.966,-56200.771,34210.235,-1.532
1699264729.288422,325.204,-712.337,385.058,0.139,25685.834,-56568.574,30564.686,-1.992
1699264729.288422,373.285,-713.805,336.972,-0.466,29555.638,-56658.243,26718.566,-0.817
1699264729.288837,421.012,-709.772,286.736,-0.905,33262.623,-56344.552,22683.979,0.56
1699264729.288837,463.925,-699.925,233.988,-0.225,36753.492,-55599.842,18534.53,1.65
1699264729.288837,505.223,-687.465,180.209,0.557,40007.373,-54584.228,14277.815,1.692
1699264729.289669,542.815,-670.192,125.843,0.169,43030.597,-53234.489,9931.615,1.113
1699264729.289669,577.464,-648.154,70.079,-0.566,45791.649,-51552.959,5521.431,0.254
1699264729.290221,608.73,-623.077,14.147,-0.129,48252.066,-49554.985,1083.667,-1.12
1699264729.290221,636.689,-593.787,-41.357,-0.157,50426.623,-47250.125,-3314.377,0.26
1699264729.290221,660.485,-561.099,-96.181,0.31,52283.532,-44654.053,-7719.241,-1.026
1699264729.290863,678.541,-524.601,-151.681,0.351,53822.45,-41785.569,-12101.479,-0.951
1699264729.290863,693.082,-485.297,-205.85,0.559,55020.493,-38661.749,-16399.517,-0.714
1699264729.291445,704.866,-443.696,-258.372,0.279,55887.364,-35297.73,-20609.296,0.667
1699264729.291445,710.935,-398.062,-309.633,-0.049,56402.121,-31713.719,-24686.414,0.581
1699264729.291445,713.31,-351.058,-359.112,0.16,56591.549,-27935.814,-28609.932,-0.052
1699264729.292385,710.985,-301.445,-405.632,-0.415,56440.803,-23986.71,-32368.25,-0.004
1699264729.292385,703.874,-249.568,-449.994,0.209,55903.935,-19890.864,-35920.663,1.273
1699264729.292655,691.736,-196.192,-492.176,-0.203,54976.605,-15670.668,-39244.331,2.264
1699264729.292655,676.65,-141.89,-531.329,0.129,53772.629,-11351.235,-42329.128,-0.236
1699264729.292655,656.824,-86.55,-566.34,-0.184,52212.774,-6960.628,-45149.803,1.52
1699264729.293435,632.93,-31.201,-599.068,0.024,50338.623,-2539.503,-47688.381,1.32
1699264729.293435,605.718,25.284,-627.582,0.423,48158.194,1908.126,-49938.567,0.395
1699264729.293932,575.162,80.439,-651.649,-0.187,45674.715,6307.469,-51873.425,1.815
1699264729.293932,539.716,135.648,-672.338,-0.702,42908.96,10659.994,-53491.578,2.286
1699264729.293932,501.363,190.706,-688.906,-0.102,39888.2,14998.0,-54783.676,1.544
1699264729.294716,460.263,243.976,-700.039,-0.264,36613.112,19231.354,-55730.753,2.13
1699264729.294716,415.898,295.164,-707.55,-0.699,33106.182,23350.753,-56330.334,-0.255
1699264729.295188,368.97,345.566,-711.774,-0.988,29398.169,27322.499,-56601.475,-0.344
1699264729.295188,319.671,394.447,-711.836,-1.207,25514.018,31135.473,-56571.376,1.873
1699264729.295188,269.172,440.169,-706.35,-0.489,21465.917,34760.509,-56089.632,0.772
1699264729.295857,215.559,483.841,-695.547,-0.633,17292.206,38156.501,-55245.662,2.289
1699264729.295857,161.884,522.845,-681.179,-0.723,13008.244,41321.047,-54122.891,1.638
1699264729.296535,107.741,560.19,-662.724,-0.918,8650.766,44238.215,-52654.909,2.13
1699264729.296535,51.859,592.268,-639.878,0.095,4240.716,46873.336,-50857.683,0.173
1699264729.296535,-4.029,621.765,-613.543,-0.915,-188.984,49220.151,-48748.689,1.341
1699264729.297157,-59.611,647.345,-582.732,-0.398,-4555.189,51265.151,-46341.816,0.267
1699264729.297157,-115.07,668.234,-549.319,-0.004,-8928.94,52997.287,-43637.7,0.667
1699264729.297699,-169.313,685.929,-512.581,-0.742,-13301.611,54402.213,-40664.205,-0.865
1699264729.297699,-223.385,699.553,-472.335,-1.091,-17585.019,55468.256,-37445.997,1.697
1699264729.297699,-276.378,708.32,-429.479,-1.371,-21777.266,56195.166,-33988.347,0.776
1699264729.298542,-327.566,712.77,-383.738,-0.253,-25826.164,56564.103,-30311.269,0.21
1699264729.298542,-376.047,713.901,-334.858,-0.284,-29714.895,56641.598,-26435.022,0.291
1699264729.298882,-422.608,709.647,-285.006,-0.058,-33411.95,56320.072,-22378.326,0.467
1699264729.298882,-465.867,700.397,-232.745,0.023,-36896.429,55605.89,-18197.102,0.211
1699264729.298882,-507.703,687.95,-178.858,-0.638,-40165.039,54579.535,-13916.402,0.092
1699264729.299667,-545.893,670.739,-124.083,-1.208,-43183.305,53230.515,-9580.644,2.423
1699264729.299667,-580.6,650.051,-68.556,-0.713,-45934.981,51546.994,-5238.961,0.963
1699264729.300285,-611.066,625.263,-12.416,-1.034,-48407.055,49552.271,-916.148,0.719
1699264729.300285,-638.272,595.583,44.54,-0.702,-50577.653,47242.872,3358.492,3.065
1699264729.300285,-662.102,562.58,99.092,-0.458,-52435.041,44647.043,7614.751,2.828
1699264729.30092,-680.587,526.132,153.618,-0.712,-53967.806,41780.068,11958.94,-0.172
1699264729.30092,-695.495,487.167,207.54,-1.007,-55169.761,38655.489,16325.959,-0.29
1699264729.301446,-705.795,444.625,260.113,-1.038,-56032.81,35282.165,20599.91,-0.396
1699264729.301446,-711.866,399.218,312.081,-0.348,-56548.089,31699.457,24742.865,-1.129
1699264729.301446,-714.986,351.601,361.172,0.049,-56728.285,27923.497,28705.247,-0.578
1699264729.30236,-713.421,302.026,408.916,0.061,-56602.481,23966.646,32506.215,-2.332
1699264729.30236,-705.897,249.197,453.94,-0.468,-56040.501,19860.192,36075.753,0.007
1699264729.302682,-694.053,196.174,495.399,0.07,-55111.24,15647.022,39402.328,0.0
1699264729.302682,-678.755,141.765,533.766,-0.631,-53912.078,11330.653,42490.223,0.176
1699264729.302682,-659.128,86.541,568.866,-0.238,-52354.505,6953.215,45323.89,0.385
1699264729.303495,-635.502,30.545,601.042,-0.239,-50484.845,2515.631,47859.077,0.755
1699264729.303495,-608.284,-24.539,628.605,-0.268,-48301.146,-1900.163,50106.027,0.409
1699264729.303834,-576.289,-80.435,652.993,-0.123,-45821.564,-6283.478,52045.202,0.675
1699264729.303834,-541.622,-135.825,674.065,-0.437,-43064.329,-10671.848,53663.838,-0.461
1699264729.303834,-503.064,-190.539,690.21,-0.647,-40034.69,-15003.369,54952.888,4.591
1699264729.30472,-461.829,-243.331,702.237,-0.513,-36765.566,-19246.988,55908.499,1.374
1699264729.30472,-417.202,-295.862,709.703,-0.342,-33270.171,-23367.926,56512.051,-0.103
1699264729.30517,-370.94,-345.599,714.014,-0.615,-29562.339,-27347.452,56791.958,2.079
1699264729.30517,-321.924,-393.527,713.109,-0.628,-25676.408,-31160.416,56728.537,-0.36
1699264729.30517,-271.569,-438.258,707.463,0.132,-21646.544,-34773.707,56274.527,-1.164
1699264729.305901,-218.311,-481.156,697.843,-1.069,-17470.568,-38172.53,55431.633,0.57
1699264729.305901,-164.872,-521.295,683.634,-1.209,-13186.023,-41348.168,54309.989,-0.293
1699264729.306494,-109.057,-557.611,664.005,-0.685,-8817.759,-44256.102,52835.899,1.048
1699264729.306494,-53.538,-590.859,641.568,-0.273,-4404.399,-46890.709,51037.66,1.866
1699264729.306494,2.741,-620.925,616.192,0.282,38.933,-49241.21,48934.734,0.54
1699264729.307055,58.034,-645.952,585.739,-0.525,4475.029,-51284.996,46529.812,1.461
1699264729.307055,113.592,-667.946,551.763,0.012,8833.771,-53015.333,43834.112,0.207
1699264729.307599,168.668,-685.031,514.327,0.085,13176.497,-54415.944,40875.124,-0.407
1699264729.307599,222.661,-697.839,473.755,-0.124,17466.031,-55475.075,37662.311,-0.31
1699264729.307599,275.358,-707.067,430.891,0.036,21631.377,-56200.1,34211.07,-1.467
1699264729.308476,325.162,-711.806,385.18,-0.27,25670.994,-56565.247,30562.145,-0.865
1699264729.308476,373.52,-713.037,337.236,-0.252,29542.887,-56654.016,26723.695,-0.325
1699264729.308917,420.742,-708.808,286.649,-0.891,33251.089,-56342.606,22686.499,-2.483
1699264729.308917,464.827,-699.287,233.491,-0.44,36742.642,-55600.277,18533.137,-1.869
1699264729.308917,505.659,-686.35,180.813,-0.348,40002.828,-54582.48,14279.178,0.609
1699264729.309641,544.125,-669.563,126.549,0.441,43019.478,-53234.986,9934.615,-0.063
1699264729.309641,578.401,-648.329,70.919,0.304,45781.702,-51556.051,5525.521,-0.887
1699264729.310225,608.753,-622.809,15.48,-0.232,48250.492,-49554.433,1086.149,-0.456
1699264729.310225,636.458,-594.038,-40.843,0.066,50417.034,-47251.737,-3313.342,-0.496
1699264729.310225,659.802,-561.225,-95.806,0.062,52274.918,-44655.977,-7713.598,-0.331
1699264729.310906,678.457,-524.84,-150.851,0.795,53815.398,-41786.371,-12101.709,0.065
1699264729.310906,693.501,-485.624,-204.951,0.16,55015.828,-38659.086,-16399.739,-0.923
1699264729.311378,704.05,-442.953,-258.396,-0.111,55885.147,-35300.687,-20605.779,0.714
1699264729.311378,710.877,-398.585,-309.642,0.117,56396.579,-31717.577,-24682.068,2.883
1699264729.311378,713.503,-350.375,-359.395,0.488,56588.547,-27937.933,-28609.873,1.482
1699264729.312264,710.765,-299.941,-405.92,-0.147,56438.084,-23985.367,-32366.385,1.236
1699264729.312264,704.075,-248.518,-451.192,0.518,55898.288,-19893.881,-35923.38,0.744
1699264729.3126,692.689,-195.724,-493.217,0.698,54974.223,-15672.711,-39245.202,-0.942
1699264729.3126,677.274,-141.539,-531.596,0.422,53764.729,-11356.218,-42330.403,-1.031
1699264729.3126,657.341,-86.147,-567.813,0.46,52214.362,-6958.789,-45153.108,0.163
1699264729.313469,634.07,-30.939,-598.853,0.066,50339.208,-2542.715,-47690.035,0.903
1699264729.313469,606.926,25.389,-627.918,-0.175,48154.376,1908.125,-49942.753,-0.525
1699264729.313925,575.513,81.465,-652.213,-0.44,45675.746,6310.193,-51878.807,-0.325
1699264729.313925,539.992,136.12,-671.537,-0.298,42915.221,10660.974,-53495.788,-1.124
1699264729.313925,502.589,191.441,-688.336,-0.316,39890.506,14998.632,-54784.449,-0.095
1699264729.314649,460.807,243.954,-700.033,-0.532,36612.372,19228.217,-55730.74,2.835
1699264729.314649,415.6,296.026,-707.839,-0.734,33103.644,23352.571,-56334.277,2.018
1699264729.315181,368.72,345.987,-712.008,-0.522,29398.907,27323.554,-56606.238,0.223
1699264729.315181,320.336,393.603,-711.559,-0.254,25513.207,31134.034,-56573.442,-0.31
1699264729.315181,269.256,439.142,-706.18,-0.329,21460.72,34757.433,-56090.456,-0.574
1699264729.315905,216.318,481.866,-695.398,0.559,17285.233,38155.717,-55251.711,-0.838
1699264729.315905,162.573,521.116,-680.888,-0.069,13011.09,41317.532,-54127.787,2.471
1699264729.316377,107.412,557.875,-662.476,-0.046,8650.274,44237.003,-52656.752,3.58
1699264729.316377,51.861,590.614,-640.076,-0.199,4239.595,46876.77,-50863.052,0.963
1699264729.316377,-4.076,620.982,-613.504,-0.516,-189.255,49223.644,-48752.582,0.16
1699264729.317085,-59.908,646.975,-583.558,-0.636,-4561.73,51266.347,-46343.567,0.614
1699264729.317085,-114.988,668.066,-549.71,0.118,-8931.833,52996.114,-43644.503,0.842
1699264729.317678,-169.387,685.146,-512.42,-0.167,-13299.822,54396.078,-40672.707,0.594
1699264729.317678,-223.32,698.892,-471.936,-0.757,-17582.835,55466.189,-37452.571,-0.652
1699264729.317678,-275.878,708.572,-429.219,-0.314,-21776.249,56195.276,-33987.797,1.996
1699264729.318518,-326.761,713.353,-383.15,0.19,-25824.93,56564.983,-30310.465,-0.19
1699264729.318518,-375.066,713.454,-334.128,-0.116,-29706.558,56643.715,-26443.804,0.849
1699264729.318879,-422.351,709.257,-284.062,0.259,-33404.995,56320.115,-22384.296,1.609
1699264729.318879,-466.495,699.858,-231.847,0.128,-36896.988,55609.84,-18197.034,1.817
1699264729.318879,-508.231,686.981,-178.087,0.03,-40161.478,54580.86,-13920.872,1.018
1699264729.319638,-545.635,670.104,-124.011,-0.615,-43184.611,53233.86,-9579.598,1.131
1699264729.319638,-580.511,648.574,-68.273,-1.006,-45937.964,51545.738,-5240.789,1.405
1699264729.320273,-610.708,623.293,-11.846,-0.831,-48405.987,49549.687,-915.246,1.034
1699264729.320273,-637.494,594.65,43.812,-0.545,-50572.315,47245.287,3360.187,0.631
1699264729.320273,-660.857,562.128,99.516,-0.725,-52429.787,44650.277,7616.878,-0.17
1699264729.320878,-679.862,525.789,153.349,-0.248,-53968.362,41779.455,11954.964,-1.118
1699264729.320878,-694.827,486.342,207.049,0.196,-55169.668,38660.179,16321.011,-1.145
1699264729.321425,-706.566,443.769,259.777,-0.01,-56035.071,35283.274,20597.864,-0.02
1699264729.321425,-712.523,398.391,311.276,-0.973,-56549.516,31699.087,24745.203,-0.31
1699264729.321425,-714.209,350.964,360.336,-0.6,-56722.538,27926.384,28703.167,-0.423
1699264729.322264,-712.552,300.775,408.444,-0.58,-56599.494,23970.006,32501.082,-0.137
1699264729.322264,-706.329,248.732,452.808,-0.204,-56041.379,19861.444,36071.654,1.025
1699264729.322598,-694.5,195.951,493.886,-0.036,-55114.047,15649.276,39399.066,0.091
1699264729.322598,-678.76,141.387,533.913,-0.334,-53907.329,11329.576,42489.415,-0.59
1699264729.322598,-658.683,86.711,569.918,-0.03,-52351.884,6953.25,45320.749,0.617
1699264729.323479,-635.272,30.001,602.101,-0.034,-50485.928,2519.499,47854.053,1.259
1699264729.323479,-607.262,-25.936,630.535,-0.074,-48304.106,-1894.317,50106.151,0.263
1699264729.323876,-575.605,-81.044,655.329,0.04,-45822.426,-6278.081,52042.653,1.111
1699264729.323876,-541.401,-136.199,675.15,-0.271,-43066.404,-10672.549,53660.835,0.988
1699264729.323876,-503.105,-190.525,691.782,-0.946,-40037.938,-14999.748,54954.994,-1.789
1699264729.324747,-461.808,-244.231,704.002,0.118,-36766.886,-19237.511,55909.712,0.009
1699264729.324747,-418.031,-295.657,711.151,0.333,-33266.847,-23366.152,56509.161,0.611
1699264729.32519,-370.864,-344.862,714.218,0.237,-29563.483,-27345.544,56795.448,1.011
1699264729.32519,-322.549,-393.47,713.595,0.256,-25682.067,-31157.147,56727.652,-1.086
1699264729.32519,-271.395,-438.796,707.943,-0.336,-21642.707,-34775.422,56274.525,-0.186
1699264729.325823,-218.675,-482.31,697.531,-0.506,-17470.591,-38174.455,55435.046,-0.614
1699264729.325823,-164.31,-522.919,683.223,0.044,-13189.005,-41343.698,54309.976,-1.389
1699264729.3265,-109.073,-559.025,664.986,0.192,-8820.886,-44255.768,52833.774,-0.958
1699264729.3265,-53.25,-591.26,642.419,-0.91,-4404.873,-46889.217,51037.253,-0.561
1699264729.3265,2.503,-620.488,616.484,-0.687,40.857,-49239.961,48934.082,-0.563
1699264729.327128,57.243,-646.764,586.136,-0.946,4475.398,-51283.439,46531.126,-1.131
1699264729.327128,112.67,-668.055,552.129,-0.254,8834.573,-53015.959,43835.311,-1.059
1699264729.327668,167.201,-685.898,515.127,0.111,13174.296,-54417.415,40879.601,-1.848
1699264729.327668,221.332,-698.973,474.868,-0.297,17461.096,-55483.779,37662.751,-2.657
1699264729.327668,273.399,-708.183,431.414,-0.195,21627.875,-56203.138,34211.589,1.249
1699264729.328458,324.388,-712.205,385.197,-0.2,25671.478,-56565.354,30565.715,2.373
1699264729.328458,373.182,-713.34,337.246,-0.56,29546.072,-56654.697,26720.858,-1.487
1699264729.328849,419.898,-709.034,286.921,-0.553,33247.669,-56339.984,22683.147,0.567
1699264729.328849,464.416,-700.024,235.066,0.105,36740.454,-55599.102,18532.806,-1.492
1699264729.328849,505.815,-686.981,181.232,-0.029,40002.449,-54587.174,14279.328,-1.699
1699264729.329655,544.072,-670.043,126.961,-0.205,43019.781,-53235.508,9935.995,-1.664
1699264729.329655,578.118,-648.781,71.772,-0.468,45780.595,-51553.467,5527.0,-1.931
1699264729.330206,609.324,-623.292,15.459,-0.827,48243.744,-49557.919,1086.987,-0.389
1699264729.330206,636.264,-594.781,-40.839,-1.021,50412.625,-47250.928,-3315.112,-0.143
1699264729.330206,659.667,-561.125,-95.759,-0.389,52275.539,-44656.987,-7712.858,-1.578
1699264729.330865,678.828,-524.86,-151.077,-0.268,53813.384,-41786.885,-12098.231,-0.455
1699264729.330865,693.317,-486.022,-203.758,0.354,55014.12,-38662.067,-16397.996,-0.681
1699264729.331364,704.685,-444.249,-257.231,-0.247,55882.972,-35299.605,-20606.999,-1.24
1699264729.331364,711.062,-398.248,-308.496,-0.19,56397.723,-31717.163,-24682.67,1.629
1699264729.331364,713.304,-350.287,-358.229,0.408,56588.804,-27937.226,-28606.873,1.471
1699264729.332197,711.713,-300.597,-405.298,0.237,56437.215,-23985.937,-32363.543,-0.054
1699264729.332197,704.563,-248.557,-449.402,0.01,55900.38,-19896.462,-35922.919,-0.02
1699264729.332731,692.7,-195.693,-491.934,-0.053,54974.779,-15673.612,-39246.186,-1.259
1699264729.332731,677.149,-140.953,-530.741,0.463,53766.282,-11351.457,-42334.197,-1.636
1699264729.332731,657.169,-85.851,-566.77,0.428,52208.148,-6968.69,-45152.426,-1.465
1699264729.333385,633.189,-29.611,-598.652,0.483,50335.848,-2544.557,-47688.977,0.02
1699264729.333385,606.631,25.739,-627.439,0.227,48155.944,1908.347,-49942.573,0.501
1699264729.333961,574.306,81.766,-651.733,-0.534,45674.167,6306.984,-51877.707,1.714
1699264729.333961,539.53,136.15,-672.275,-0.032,42909.946,10656.493,-53493.898,1.039
1699264729.333961,501.711,190.315,-688.864,0.159,39888.506,14992.413,-54777.403,-1.504
1699264729.334721,460.179,243.836,-699.985,-0.067,36611.116,19225.77,-55729.379,-1.368
1699264729.334721,415.437,296.105,-708.21,0.564,33099.476,23348.241,-56335.527,-1.305
1699264729.335216,369.689,346.223,-711.499,0.62,29400.691,27319.205,-56605.316,-0.556
1699264729.335216,320.026,393.825,-710.832,-0.107,25515.952,31130.856,-56571.608,0.689
1699264729.335216,269.029,439.471,-705.565,0.02,21463.447,34761.613,-56090.362,0.456
1699264729.336005,216.826,482.397,-695.443,0.113,17290.243,38156.559,-55250.218,0.764
1699264729.336005,162.646,522.009,-681.383,0.307,13012.023,41316.691,-54129.372,1.0
1699264729.336483,107.476,558.537,-662.53,0.665,8653.191,44237.217,-52658.145,1.785
1699264729.336483,50.873,591.974,-639.79,1.198,4243.117,46875.059,-50864.376,2.083
1699264729.336483,-4.572,620.936,-613.293,0.407,-182.297,49218.578,-48749.678,-0.08
1699264729.337302,-59.282,646.344,-583.562,-0.393,-4559.713,51265.639,-46344.68,-0.882
1699264729.337302,-114.815,667.977,-549.615,-0.517,-8926.734,52994.579,-43642.719,-0.509
1699264729.33775,-169.853,685.513,-512.741,-0.217,-13299.352,54394.406,-40673.103,-0.054
1699264729.33775,-223.953,699.317,-472.576,-0.372,-17584.422,55466.522,-37452.458,-0.715
1699264729.33775,-276.237,707.531,-428.664,0.582,-21774.192,56191.823,-33989.298,-1.324
1699264729.338427,-327.081,712.495,-382.226,0.148,-25820.632,56563.552,-30312.736,-1.062
1699264729.338427,-376.15,713.652,-334.066,-0.723,-29711.211,56643.782,-26441.513,-0.197
1699264729.338883,-422.685,709.963,-283.623,-0.842,-33402.216,56319.909,-22384.193,0.228
1699264729.338883,-466.99,700.515,-231.971,-0.492,-36892.635,55607.882,-18199.386,1.263
1699264729.338883,-507.663,687.547,-177.786,-0.499,-40163.14,54584.155,-13919.135,0.494
1699264729.339694,-545.015,670.75,-123.695,-0.38,-43181.825,53231.006,-9580.643,1.709
1699264729.339694,-579.91,649.507,-67.951,-0.909,-45933.612,51547.384,-5241.504,0.134
1699264729.340217,-611.648,623.75,-12.235,-0.458,-48402.484,49556.777,-920.081,3.092
1699264729.340217,-638.947,594.494,44.702,-0.17,-50574.574,47248.371,3360.055,3.236
1699264729.340217,-661.644,561.545,99.701,-0.029,-52430.835,44649.041,7617.548,2.272
1699264729.340872,-681.598,525.566,153.495,-0.209,-53968.359,41776.784,11954.814,1.15
1699264729.340872,-696.283,486.121,207.789,-0.396,-55171.112,38652.932,16320.886,-1.085
1699264729.341559,-706.728,443.5,260.214,-0.666,-56030.914,35284.838,20598.007,1.683
1699264729.341559,-713.185,398.405,311.945,-0.186,-56546.661,31699.414,24740.709,0.674
1699264729.341559,-716.038,350.481,361.28,-0.512,-56720.074,27923.877,28699.486,1.383
1699264729.342188,-713.347,300.453,408.778,-0.554,-56602.179,23968.622,32502.01,1.182
1699264729.342188,-705.288,249.479,453.646,-0.132,-56041.071,19864.164,36072.946,-1.075
1699264729.342766,-694.019,195.997,494.909,-0.48,-55115.015,15650.647,39396.669,0.043
1699264729.342766,-678.533,141.834,533.501,-0.355,-53911.586,11333.923,42489.141,1.452
1699264729.342766,-658.856,86.614,568.746,-0.614,-52357.725,6955.281,45317.91,-1.437
1699264729.343388,-635.855,29.869,601.386,-0.937,-50488.894,2518.162,47853.545,-0.602
1699264729.343388,-607.394,-25.674,630.381,-0.754,-48304.215,-1896.181,50105.323,-0.008
1699264729.343907,-575.732,-80.871,655.503,-0.91,-45824.775,-6277.663,52044.569,0.306
1699264729.343907,-541.736,-135.682,675.752,-0.27,-43065.426,-10671.133,53661.954,1.177
1699264729.343907,-502.961,-189.831,691.406,-0.561,-40037.486,-15001.721,54951.027,1.884
1699264729.344695,-461.673,-243.285,703.419,-1.148,-36770.493,-19237.898,55909.628,0.805
1699264729.344695,-418.179,-295.571,711.094,-1.006,-33270.302,-23361.916,56510.918,0.745
1699264729.345183,-370.929,-346.179,714.5,-0.795,-29565.522,-27348.5,56791.122,2.694
1699264729.345183,-321.972,-393.448,713.606,-0.732,-25681.719,-31160.038,56727.581,0.351
