fs;FE_AErr_h1;FE_phErr_h1; SR_AErr_h1;SR_phErr_h1; WF_AErr_h1;WF_phErr_h1; MH_AErr_h1;MH_phErr_h1; WR_AErr_h1;WR_phErr_h1; SV_AErr_h1;SV_phErr_h1; FE_AErr_h2;FE_phErr_h2; SR_AErr_h2;SR_phErr_h2; WF_AErr_h2;WF_phErr_h2; MH_AErr_h2;MH_phErr_h2; WR_AErr_h2;WR_phErr_h2; SV_AErr_h2;SV_phErr_h2 
23566.66666666667;-4.974705936078294e-08;2.828523195219645e-06;-3.675550108717118e-08;1.256965769282666e-06;-0.0003351221659982917;-0.004442064195929265;0;-8.377677423536081e-18;-0.009224168377241604;NaN;-4.808312177162488e-05;-2.775486763911593;NaN;NaN;-1.38576345135033e-07;2.503679931837002e-06;-0.003295965050863617;-0.009038558344783365;0;-1.335497449429677e-16;NaN;NaN;9.787181958073599e-05;0.7316500482191011
23600;-3.33066907387547e-16;2.220446049250313e-15;-2.220446049250313e-16;3.608807450004792e-15;-0.0003314399999995166;1.073991063416604e-15;0;3.292865166105133e-17;-0.009205570946796859;NaN;2.701084316769631e-05;-2.785767826416576;NaN;NaN;-3.469446951953614e-16;7.061601056589053e-15;-0.003314399999999953;1.964039913883782e-15;-1.387778780781446e-17;-2.021786565770603e-16;NaN;NaN;-5.517050706933813e-05;0.7119559261232746
23633.33333333334;-3.694034966805759e-09;5.001625460465675e-07;-4.335976022673549e-11;-1.049851998628532e-13;-0.0003332757245253504;-0.002214770981334365;0;4.038376046759828e-17;-0.009214876824861218;NaN;-7.860298325002013e-06;-2.78101661635922;NaN;NaN;-6.937676821916483e-11;-2.329413982629864e-13;-0.003305207734217691;-0.004506749508704251;0;-1.3379740706837e-17;NaN;NaN;1.602007985637699e-05;0.7210617526180694
23666.66666666667;-4.927286600953096e-08;2.804673273182345e-06;-3.644511659128824e-08;1.24636856030136e-06;-0.0003351066047643236;-0.004423294980352663;0;-3.220611339906566e-17;-0.009224090358958548;NaN;-4.475222872823981e-05;-2.775944734561066;NaN;NaN;-1.37406895903136e-07;2.482614940408515e-06;-0.003296042931371021;-0.009000370929841035;0;-5.189367482831337e-17;NaN;NaN;9.110175958211564e-05;0.7307737320744894
23700;-5.551115123125783e-16;-2.442490654175344e-15;-2.220446049250313e-16;-6.76211574863657e-16;-0.000331440000001515;-7.739843297906214e-16;0;-3.296052084589866e-17;-0.009205570946799635;NaN;2.363311950603908e-05;-2.785310366771317;NaN;NaN;4.163336342344337e-17;-1.014993554361088e-15;-0.003314400000000176;-1.419053555855846e-15;0;3.930715000512874e-17;NaN;NaN;-4.826320264499084e-05;0.7128329018677724
23733.33333333334;-3.647531943151705e-09;4.959559696260385e-07;-4.263589481467989e-11;-3.199430129156519e-14;-0.0003332679890434287;-0.002205439098351033;0;1.550127704307019e-17;-0.009214837753916627;NaN;-3.35915134822562e-05;-2.777483794174699;NaN;NaN;-6.822260811834013e-11;-8.715794524356163e-14;-0.003305246462444469;-0.004487761308702829;-2.775557561562891e-17;-3.948898388246845e-16;NaN;NaN;6.841336088291017e-05;0.7278275775315057
23766.66666666667;-4.880533699402889e-08;2.781124067041674e-06;-3.613865595664123e-08;1.235905066737061e-06;-0.000335091174509583;-0.004404683709901834;0;-9.61034671209893e-17;-0.009224012992486541;NaN;3.067805985312866e-05;-2.786266379334955;NaN;NaN;-1.362522193543159e-07;2.461815207650573e-06;-0.003296120156622465;-0.008962504836865752;-1.665334536937735e-16;1.168634392742989e-16;NaN;NaN;-6.26708924820335e-05;0.7109998800878606
23800;2.220446049250313e-16;3.108624468950438e-15;0;3.093200490765419e-15;-0.0003314400000000717;4.658667820346798e-16;0;-8.965185780081263e-17;-0.009205570946798303;NaN;-1.514620351483753e-05;-2.78001928975254;NaN;NaN;-1.942890293094024e-16;6.113333653929571e-15;-0.003314400000000051;9.194439665147594e-16;9.71445146547012e-17;-6.75309161566315e-17;NaN;NaN;3.086680364684791e-05;0.7229721405415147
23833.33333333334;-3.601807740949425e-09;4.918022877831163e-07;-4.192779456957396e-11;7.836980468151687e-14;-0.0003332603184792449;-0.002196185524732619;0;-2.03905816557735e-17;-0.009214799009685914;NaN;4.48135401160954e-05;-2.788181082126158;NaN;NaN;-6.709682809358242e-11;1.330425349517466e-13;-0.003305284865706706;-0.004468932442619232;2.775557561562891e-17;1.588365932086876e-17;NaN;NaN;-9.159946605155622e-05;0.707327629493293
23866.66666666667;-4.83443307608411e-08;2.757869562053372e-06;-3.58360312535666e-08;1.225572269551102e-06;-0.0003350758735756187;-0.004386228399240102;0;-3.653201895796706e-17;-0.009223936269701749;NaN;-2.018061101372037e-05;-2.779328197819841;NaN;NaN;-1.351119817832869e-07;2.441274747876869e-06;-0.003296196734851778;-0.008924956027276953;0;3.644118475447655e-16;NaN;NaN;4.112034266344489e-05;0.7242958067770812
23900;-2.220446049250313e-16;2.220446049250313e-15;-4.13998835213647e-11;5.280287541251114e-15;-0.0003314399999979623;1.129960884200934e-15;0;1.458317928920334e-17;-0.009205570946797637;NaN;3.547744646703599e-05;-2.786917374042003;NaN;NaN;-6.624796544674183e-11;3.402307906707729e-14;-0.00331439999999987;1.684790316150947e-15;-1.387778780781446e-17;-2.058200134872966e-16;NaN;NaN;-7.248850887645042e-05;0.7097514523595123
23933.33333333334;-3.556822836259244e-09;4.876996571034908e-07;-4.121347707553014e-11;-5.440287592794274e-13;-0.0003332527120222251;-0.002187009278885625;0;1.999031927752775e-17;-0.009214760588075355;NaN;-1.906560021402992e-05;-2.779481873669847;NaN;NaN;-6.59138715830565e-11;-1.106108742766603e-12;-0.003305322948077602;-0.00445026091332436;1.387778780781446e-17;-1.709651633518737e-16;NaN;NaN;3.884934783202065e-05;0.7240014389397262
23966.66666666667;-4.788973573255362e-08;2.734905319101699e-06;-3.553718908033687e-08;1.215368371781103e-06;-0.0003350607003550499;-0.004367927096168222;0;2.46826580235269e-17;-0.009223860182595689;NaN;3.209671014636761e-05;-2.786457711242265;NaN;NaN;-1.339859843491054e-07;2.420990008374964e-06;-0.003296272674157455;-0.008887720529897124;-1.387778780781446e-17;-1.776368272136329e-16;NaN;NaN;-6.55701105883727e-05;0.7106330658315654
24000;-1.110223024625157e-16;-3.33066907387547e-15;0;-5.046739197097323e-16;-0.0003314399999999607;-4.793495009563784e-16;-1.110223024625157e-16;-7.771561172376097e-16;-0.009205570946796859;NaN;-4.028430958336049e-05;-2.776561541402549;NaN;NaN;6.938893903907228e-17;-1.016602382293661e-15;-0.003314399999999995;-9.251618405590376e-16;-2.775557561562891e-16;-1.387778780781449e-15;NaN;NaN;8.202367323083271e-05;0.7295930782887988
24033.33333333334;-3.512615531775509e-09;4.836494618132292e-07;-4.054423463628609e-11;-1.010787247960997e-13;-0.0003332451688700111;-0.002177909395552987;0;1.667079152017696e-17;-0.009214722485075488;NaN;6.457424483796714e-06;-2.782972416682331;NaN;NaN;-6.48713999185091e-11;-2.235282012803299e-13;-0.003305360713562341;-0.004431744756923628;0;1.085383145843408e-16;NaN;NaN;-1.31832444902058e-05;0.7173143309994791
24066.66666666667;-4.744145354340645e-08;2.712227257006816e-06;-3.524208336269652e-08;1.205291809500052e-06;-0.0003350456532461576;-0.004349777880928683;0;-4.207400786809668e-19;-0.00922378472330454;NaN;5.132284616471416e-05;-2.789059633778311;NaN;NaN;-1.32874053759835e-07;2.400957898639492e-06;-0.003296347982501474;-0.00885079443953669;0;2.111500641831506e-16;NaN;NaN;-0.0001049344689624948;0.705642301554479
24100;-1.110223024625157e-16;-3.774758283725532e-15;0;-3.225263231803506e-16;-0.0003314399999994055;-3.093357442437541e-16;-2.220446049250313e-16;-1.312318309576455e-15;-0.009205570946798414;NaN;-2.689017848889197e-05;-2.778406013003331;NaN;NaN;5.551115123125783e-17;-5.910068122888736e-16;-0.003314399999999898;-7.022309889349128e-16;1.52655665885959e-16;-1.827964862810558e-15;NaN;NaN;5.477896271409433e-05;0.7260618206725088
24133.33333333334;-3.469128651012454e-09;4.796491417380366e-07;-3.988043228986271e-11;4.050740005922928e-14;-0.0003332376882364541;-0.002168884925483804;0;-6.000137760413313e-17;-0.009214684696738806;NaN;1.348853115690218e-05;-2.78393089356123;NaN;NaN;-6.381824235734967e-11;5.896594057157271e-14;-0.003305398166099691;-0.004413382042089005;0;-2.64912225276223e-17;NaN;NaN;-2.753781775180486e-05;0.715477312521023
24166.66666666667;-4.699935363117191e-08;2.689830020941031e-06;-3.495063793934605e-08;1.195339989916513e-06;-0.0003350307306871914;-0.004331778865540498;0;-2.911992584132724e-18;-0.0092237098840936;NaN;5.188907257047681e-05;-2.789137095210974;NaN;NaN;-1.317759034391575e-07;2.381173280136807e-06;-0.003296422667715626;-0.008814173915638285;2.775557561562891e-17;-1.388804722313099e-18;NaN;NaN;-0.000106095121615607;0.7054936020429591
24200;0;3.552713678800501e-15;-2.220446049250313e-16;3.761146253667376e-15;-0.0003314399999994055;1.177978144203619e-15;0;2.614634606039916e-18;-0.009205570946796859;NaN;-3.191701747617959e-05;-2.777716192743634;NaN;NaN;-3.608224830031759e-16;7.559622938373563e-15;-0.003314399999999898;2.170524044726328e-15;0;-1.118352815782467e-16;NaN;NaN;6.500728491216912e-05;0.7273824825893416
24233.33333333334;-3.42634876027148e-09;4.75697907287298e-07;-3.922251412546984e-11;-9.896831196297278e-14;-0.0003332302693470623;-0.002159934935086494;0;7.101077854591261e-18;-0.009214647219184524;NaN;1.961780919490508e-06;-2.782357597523033;NaN;NaN;-6.275595321181271e-11;-2.185318631585607e-13;-0.003305435309563676;-0.004395170869348335;2.775557561562891e-17;-2.121419097093023e-16;NaN;NaN;-4.009815863639798e-06;0.7184926221284798
24266.66666666667;-4.656330687691224e-08;2.667708303150107e-06;-3.466277664898598e-08;1.185510306056736e-06;-0.0003350159311361622;-0.004313928193147327;0;-1.6379412922903e-17;-0.009223635657345741;NaN;3.379087042088003e-05;-2.78668766461529;NaN;NaN;-1.306912453258313e-07;2.361630983513991e-06;-0.003296496737501653;-0.008777855180956621;1.387778780781446e-17;5.743960817847645e-17;NaN;NaN;-6.903580044449742e-05;0.7101920659604449
24300;0;4.440892098500626e-16;0;1.26007012391751e-15;-0.000331440000001737;1.320515353156914e-15;-1.110223024625157e-16;1.221245327087672e-15;-0.00920557094679797;NaN;5.244351278554937e-05;-2.789211401244864;NaN;NaN;-1.387778780781446e-16;2.405016173181152e-15;-0.003314400000000148;2.372581776623125e-15;0;2.220446049250313e-15;NaN;NaN;-0.0001072342359580147;0.7053511016721504
24333.33333333334;-3.38427053048207e-09;4.717953436816913e-07;-3.857891783809464e-11;-1.913076208496702e-13;-0.0003332229114382246;-0.002151058506121567;0;3.983002729136689e-17;-0.009214610048590921;NaN;-2.801367482574424e-05;-2.778252048140441;NaN;NaN;-6.172025390771552e-11;-4.022375839048203e-13;-0.003305472147764027;-0.004377109370465656;1.387778780781446e-17;1.849577948675977e-17;NaN;NaN;5.706360405768884e-05;0.7263565897080461
24366.66666666667;-4.613323034696748e-08;2.645858676597612e-06;-3.437846496368024e-08;1.175801620997992e-06;-0.0003350012530829449;-0.004296224037371253;0;-1.986776114067519e-17;-0.009223562035578503;NaN;-1.318299773733767e-05;-2.780286623505928;NaN;NaN;-1.296199531874986e-07;2.342328767906198e-06;-0.003296570199435758;-0.008741834520236481;2.775557561562891e-17;2.10088297005288e-16;NaN;NaN;2.686691892593573e-05;0.7224602277273882
24400;-6.661338147750939e-16;3.552713678800501e-15;-3.81092934986782e-11;6.261851793072925e-15;-0.0003314399999997386;-3.579785409810209e-18;0;5.586093830345987e-17;-0.009205570946797748;NaN;1.011251659943646e-05;-2.783471025726878;NaN;NaN;-6.098220539652033e-11;3.366156454887851e-14;-0.003314399999999898;-3.484149357464312e-16;1.387778780781446e-17;-8.271727455117185e-17;NaN;NaN;-2.064436270381165e-05;0.7163587251821906
24433.33333333334;-3.342879750789507e-09;4.67940649784282e-07;-3.794919933852725e-11;-2.5174947370806e-13;-0.0003332156137635378;-0.002142254735380144;0;-4.619240112631788e-18;-0.009214573181211438;NaN;3.124982168434265e-05;-2.786343961693421;NaN;NaN;-6.070891012122104e-11;-5.223909447726098e-13;-0.003305508684448871;-0.004359195707783191;0;3.572326677623542e-16;NaN;NaN;-6.383742825856464e-05;0.7108511056999131
24466.66666666667;-4.570901135370065e-08;2.624276453033758e-06;-3.409764015582795e-08;1.166211766413743e-06;-0.0003349866950353997;-0.004278664601689722;0;-1.085735220019936e-17;-0.009223489011421671;NaN;4.056252846651454e-05;-2.787604622963577;NaN;NaN;-1.285617873686418e-07;2.323262338155223e-06;-0.003296643060969606;-0.008706108278952704;-2.775557561562891e-17;2.850217290062023e-16;NaN;NaN;-8.289703625199984e-05;0.7084334852103046
24500;0;2.664535259100376e-15;-3.749067722935706e-11;4.250964518299397e-15;-0.0003314400000006268;1.134952713642026e-16;-4.440892098500626e-16;1.425942697252936e-15;-0.009205570946798525;NaN;-5.032032576079981e-05;-2.775177219273967;NaN;NaN;-5.999241381449139e-11;2.919246464808308e-14;-0.003314400000000065;3.898016765098422e-16;-1.387778780781446e-17;2.393918396847994e-15;NaN;NaN;0.0001024140418555419;0.732242483611806
24533.33333333334;-3.302160656026842e-09;4.641330466625959e-07;-3.733335862676768e-11;-2.747878885952405e-13;-0.000333208375585814;-0.002133522734380514;0;2.088853858028121e-17;-0.00921453661333782;NaN;-4.474207516580453e-05;-2.775946687377584;NaN;NaN;-5.972210226357078e-11;-5.682833790994435e-13;-0.003305544923304871;-0.004341428073606852;0;-3.816420551859464e-16;NaN;NaN;9.108369402674454e-05;0.730769936276413
24566.66666666667;-4.52905447589913e-08;2.602957265729344e-06;-3.382024449383181e-08;1.156738797752495e-06;-0.0003349722555253676;-0.004261248118840208;0;-8.387970679899981e-18;-0.009223416577635146;NaN;-3.220307156193147e-05;-2.777675853248563;NaN;NaN;-1.27516532874572e-07;2.304427841832614e-06;-0.003296715329433333;-0.008670672862094188;0;-1.386645464208771e-17;NaN;NaN;6.558812516545276e-05;0.7274598028615346
24600;2.220446049250313e-16;3.552713678800501e-15;-3.688460648021419e-11;4.062117921245648e-15;-0.0003314400000008488;2.527048509560962e-18;0;-1.253744559623002e-17;-0.009205570946798747;NaN;-3.024198249590437e-05;-2.777946134870187;NaN;NaN;-5.902277278035939e-11;2.912116040360817e-14;-0.003314400000000189;8.67520137919658e-16;1.387778780781446e-17;-2.544380004681187e-16;NaN;NaN;6.159933016461339e-05;0.7269422779046315
24633.33333333334;-3.262102477030737e-09;4.603717536078022e-07;-3.673061854669868e-11;-2.767134842309072e-13;-0.0003332011961793002;-0.002124861629068126;0;3.479697798892716e-17;-0.009214500341345189;NaN;-2.186338707022006e-05;-2.779096946015458;NaN;NaN;-5.875740172189836e-11;-5.717976924485726e-13;-0.003305580867958735;-0.004323804689593575;0;2.187163230562132e-16;NaN;NaN;4.454608053841569e-05;0.7247387015320886
24666.66666666667;-4.487772720107586e-08;2.581896852760224e-06;-3.354622224449599e-08;1.147380811158626e-06;-0.0003349579331142216;-0.00424397285021014;0;-6.326306982151194e-17;-0.009223344727083083;NaN;-2.353647916386592e-05;-2.778868336551878;NaN;NaN;-1.264839791098593e-07;2.285821509970259e-06;-0.003296787012039143;-0.008635524732927335;1.387778780781446e-17;7.671311577281294e-16;NaN;NaN;4.795271038789128e-05;0.7251763926882029
24700;-9.992007221626409e-16;3.552713678800501e-15;-3.629119227355204e-11;4.917421227007963e-15;-0.0003314400000022921;-1.74903091704702e-16;0;2.739159012357106e-17;-0.009205570946800967;NaN;-1.934554551319412e-05;-2.77944313574275;NaN;NaN;-5.807287983827791e-11;3.071801547437729e-14;-0.003314400000000231;2.204973550861893e-16;0;4.653816563228749e-17;NaN;NaN;3.941916805134948e-05;0.7240756574181602
24733.33333333334;-3.222690336812661e-09;4.566560249941176e-07;-3.614053500911041e-11;-2.565806640057657e-13;-0.00033319407483412;-0.002116270559523535;0;-3.911646442627051e-17;-0.009214464361653296;NaN;-2.465452066913176e-05;-2.7787134117325;NaN;NaN;-5.781455869602325e-11;-5.312012655326467e-13;-0.003305616521978819;-0.00430632380615698;0;-2.003650923477106e-16;NaN;NaN;5.022877632983314e-05;0.7254731773296028
24766.66666666667;-4.44704589819267e-08;2.561091037911467e-06;-3.327551867382539e-08;1.138135952934936e-06;-0.0003349437263812094;-0.004226837085271707;0;-8.238667338403574e-18;-0.00922327345275098;NaN;-2.465983585375753e-05;-2.778712012463736;NaN;NaN;-1.254639209052888e-07;2.267439669557054e-06;-0.003296858115882068;-0.008600660411842279;0;1.199843665879352e-16;NaN;NaN;5.023876233593849e-05;0.7254759188675034
24800;4.440892098500626e-16;2.664535259100376e-15;-3.570943540864846e-11;5.628481593219957e-15;-0.0003314399999978512;9.088226594399397e-17;0;4.451226937110588e-17;-0.009205570946797748;NaN;-3.359136662661744e-05;-2.777483794187861;NaN;NaN;-5.714184680982726e-11;3.062457103823983e-14;-0.003314399999999829;2.441993088492098e-16;-5.551115123125783e-17;-3.419131912531472e-16;NaN;NaN;6.841347820438215e-05;0.7278275781160793
24833.33333333334;-3.183909913495597e-09;4.529851134194018e-07;-3.556277494709548e-11;-2.264954883088669e-13;-0.0003331870108460588;-0.002107748679678784;0;4.358450995839132e-17;-0.00921442867074429;NaN;-3.778408406829303e-05;-2.776905936444312;NaN;NaN;-5.689174131795482e-11;-4.711494746352114e-13;-0.003305651888875785;-0.004288983701895583;-4.163336342344337e-17;3.186631394031698e-16;NaN;NaN;7.693811187123312e-05;0.728933859445885
24866.66666666667;-4.406864062556082e-08;2.540535707584723e-06;-3.30080801580479e-08;1.129002385394697e-06;-0.0003349296339318908;-0.004209839141006384;0;1.000128164564385e-17;-0.009223202747733472;NaN;-5.03090510300952e-05;-2.7751793255554;NaN;NaN;-1.244561553259693e-07;2.249278682516229e-06;-0.003296928647943217;-0.008566076475185948;-1.387778780781446e-17;-3.293560984810415e-16;NaN;NaN;0.0001023936618112925;0.7322383916066809
24900;-2.220446049250313e-16;-2.886579864025407e-15;0;-2.448434779251781e-15;-0.0003314400000009599;2.123095694795281e-16;-2.220446049250313e-16;-6.66133814775094e-16;-0.009205570946799857;NaN;4.90579489735854e-05;-2.788754694417504;NaN;NaN;2.081668171172169e-16;-4.897613523936905e-15;-0.00331440000000012;3.222848754721411e-16;6.938893903907228e-17;-1.942890293094022e-15;NaN;NaN;-0.0001002938577236573;0.7062272474194349
24933.33333333334;-3.145749660760089e-09;4.493583021236702e-07;-3.499678324914157e-11;-1.850811240746303e-13;-0.0003331800035251131;-0.002099295157039834;0;-7.80714771983556e-18;-0.009214393265151499;NaN;3.265412097430698e-05;-2.786535015412849;NaN;NaN;-5.598857488742226e-11;-3.883199851558234e-13;-0.003305686972103913;-0.004271782683019796;-2.775557561562891e-17;4.133246554558072e-16;NaN;NaN;-6.671166939606343e-05;0.7104846886949173
24966.66666666667;-4.367217731893192e-08;2.52022685032216e-06;-3.274385362850296e-08;1.119978324998775e-06;-0.0003349156543900333;-0.004192977361370686;0;-2.464950840790219e-17;-0.009223132605242435;NaN;1.996912583668298e-05;-2.78481169516273;NaN;NaN;-1.234604849603693e-07;2.231335015737483e-06;-0.003296998615091959;-0.008531769554171842;4.163336342344337e-17;1.580216047881449e-16;NaN;NaN;-4.077487388175205e-05;0.7137889821779605
25000;8.881784197001252e-16;8.881784197001252e-16;0;1.34262247022065e-15;-0.0003314400000006268;1.327465458466704e-15;0;4.648818838122273e-18;-0.009205570946798303;NaN;-4.137144071769683e-09;-2.782088915916714;NaN;NaN;-1.249000902703301e-16;2.428553815067011e-15;-0.003314400000000092;2.137634678498738e-15;-1.387778780781446e-17;2.524717253808574e-16;NaN;NaN;2.170002233459201e-10;0.7190074749177798
25033.33333333334;-3.108197699219772e-09;4.457748818964546e-07;-3.444200480373638e-11;-1.360494033947883e-13;-0.000333173052195157;-0.002090909172411145;0;-2.64469958391721e-18;-0.009214358141474421;NaN;-2.157904832145174e-05;-2.779136999000118;NaN;NaN;-5.510431000388394e-11;-2.901829568093844e-13;-0.00330572177506297;-0.004254719082797478;0;-3.310061773902483e-17;NaN;NaN;4.396761229320811e-05;0.724661908230682
25066.66666666667;-4.328097358285987e-08;2.500160532825646e-06;-3.248278823697603e-08;1.111062017685021e-06;-0.0003349017864044956;-0.004176250116736552;0;1.328430751952007e-17;-0.009223063018586664;NaN;-4.029351068457476e-05;-2.776562166377451;NaN;NaN;-1.22476715880282e-07;2.213605194276836e-06;-0.003297068024087649;-0.008497736333746985;-1.387778780781446e-17;1.330926186438001e-16;NaN;NaN;8.20404469965702e-05;0.7295917318060133
25100;4.440892098500626e-16;2.664535259100376e-15;0;3.284652539514558e-15;-0.0003314399999996276;5.889784121002148e-16;0;-2.795887376015754e-17;-0.009205570946801411;NaN;4.225776018773608e-05;-2.78783451969188;NaN;NaN;-3.33066907387547e-16;6.660261318291212e-15;-0.003314399999999967;1.011733972797882e-15;0;2.617655097867898e-16;NaN;NaN;-8.636929702746099e-05;0.7079924934593282
25133.33333333334;-3.07124059517605e-09;4.422341488563575e-07;-3.38984396108799e-11;-9.520341360571956e-14;-0.0003331661561829513;-0.00208258991963734;0;-1.446069865262529e-17;-0.009214323296352633;NaN;1.912401352854864e-05;-2.784695482627121;NaN;NaN;-5.423680948801746e-11;-2.086594593528606e-13;-0.003305756301097321;-0.004237791261028413;0;2.43951939885078e-16;NaN;NaN;-3.904782414530794e-05;0.7140118717574468
25166.66666666667;-4.289494004439121e-08;2.480332895515858e-06;-3.222483291320799e-08;1.10225175353649e-06;-0.0003348880286496714;-0.004159655803379812;0;-4.863008882613331e-18;-0.009222993981187755;NaN;-9.823079234472232e-06;-2.780747920306521;NaN;NaN;-1.215046590424818e-07;2.196085832349125e-06;-0.003297136881583285;-0.008463973551546822;2.775557561562891e-17;2.90762488545818e-16;NaN;NaN;2.002014200290503e-05;0.721576497268244
25200;-5.551115123125783e-16;-2.442490654175344e-15;0;5.031864013592188e-17;-0.0003314400000004047;1.134559714066404e-16;0;-2.220446049250313e-16;-0.009205570946798747;NaN;-4.028469656736089e-05;-2.776561541353344;NaN;NaN;-1.387778780781446e-17;4.494375088972074e-17;-0.003314400000000051;-5.056599497334581e-17;-2.775557561562891e-17;2.775557561562892e-16;NaN;NaN;8.202356722174231e-05;0.7295930769287224
25233.33333333334;-3.034866469242559e-09;4.387354337609395e-07;-3.336542153675737e-11;-5.539061760529742e-14;-0.0003331593148337975;-0.002074336605348622;0;9.055014338302194e-18;-0.009214288726489328;NaN;3.83105896910596e-05;-2.787300045089304;NaN;NaN;-5.338623987327651e-11;-1.291842895808794e-13;-0.003305790553499291;-0.004220997603521797;-1.387778780781446e-17;-3.000356936445445e-17;NaN;NaN;-7.828520616956491e-05;0.7090176271184727
25266.66666666667;-4.251399210453144e-08;2.460740512688631e-06;-3.196994724508073e-08;1.093546126287728e-06;-0.0003348743798117226;-0.004143192842969863;0;6.384097197974711e-18;-0.009222925486568778;NaN;3.928146824927481e-06;-2.782626275974021;NaN;NaN;-1.205441587798228e-07;2.178774145767783e-06;-0.003297205194125255;-0.008430477996858976;2.775557561562891e-17;9.632435043064383e-18;NaN;NaN;-8.02186027473728e-06;0.7179777495108192
25300;4.440892098500626e-16;3.552713678800501e-15;-3.296896089466372e-11;3.547475195856247e-15;-0.0003314399999991835;4.125806859482469e-16;0;3.114585636545756e-17;-0.009205570946798525;NaN;-3.191700782656515e-05;-2.77771619263228;NaN;NaN;-5.275624381795296e-11;2.486086104771095e-14;-0.003314399999999981;8.937638915764786e-16;-4.163336342344337e-17;8.802803080116533e-17;NaN;NaN;6.500715409120394e-05;0.7273824816018433
25333.33333333334;-2.999064996345169e-09;4.352780669236722e-07;-3.284250649215892e-11;-2.609121807021805e-14;-0.0003331525275018787;-0.002066148448689035;0;2.192101835576221e-17;-0.009214254428636326;NaN;4.057183136718656e-05;-2.787607456579357;NaN;NaN;-5.255132440318278e-11;-7.050400643202867e-14;-0.003305824535509386;-0.004204336521548862;-1.387778780781446e-17;-3.521397500223101e-19;NaN;NaN;-8.291390892210815e-05;0.7084279063934348
25366.66666666667;-4.213802462516014e-08;2.441378876394396e-06;-3.171806284285594e-08;1.084942841573801e-06;-0.0003348608386073426;-0.004126859682058938;0;-8.866461751664704e-17;-0.009222857528350614;NaN;8.383472456241492e-07;-2.782205117570404;NaN;NaN;-1.195949616838998e-07;2.161665583658046e-06;-0.003297272968157794;-0.008397246509583794;0;-2.224870986261529e-16;NaN;NaN;-1.718036578626791e-06;0.7187847237477103
25400;-1.110223024625157e-16;1.77635683940025e-15;-3.245281821051549e-11;5.277279445082738e-15;-0.0003314399999997386;-7.240060100924727e-16;-1.110223024625157e-16;1.394717674685353e-15;-0.00920557094679797;NaN;-4.028482283435775e-05;-2.776561541531078;NaN;NaN;-5.19305015656002e-11;2.768560137650089e-14;-0.003314399999999953;-1.309215699830018e-15;4.718447854656915e-16;2.012279232133087e-15;NaN;NaN;8.202391039603685e-05;0.7295930791025156
25433.33333333334;-2.96382396403061e-09;4.318613937570603e-07;-3.23295834547821e-11;-2.743580064502192e-15;-0.0003331457935451532;-0.002058024681091924;0;1.924717072629889e-17;-0.009214220399590856;NaN;2.588887794408024e-05;-2.785615349063801;NaN;NaN;-5.173216022225091e-11;-2.381118616254987e-14;-0.003305858250316221;-0.004187806451382169;0;6.792907671141921e-17;NaN;NaN;-5.287428900353774e-05;0.7122482913603777
25466.66666666667;-4.176696122293322e-08;2.422244839372922e-06;-3.146914473450835e-08;1.076440676744099e-06;-0.0003348474037593308;-0.004110654791601088;0;-4.818871681276995e-17;-0.009222790100262945;NaN;-1.906566089138195e-05;-2.779481873613269;NaN;NaN;-1.186569324740372e-07;2.144757727333464e-06;-0.003297340210022967;-0.008364275979260183;-5.551115123125783e-17;2.561219703711619e-16;NaN;NaN;3.884920436016126e-05;0.7240014375838497
25500;-2.220446049250313e-16;3.552713678800501e-15;-2.220446049250313e-16;3.171911260382403e-15;-0.0003314400000012929;4.790958412787815e-16;0;2.769791896443746e-17;-0.00920557094679908;NaN;4.225276259761657e-05;-2.78783453053199;NaN;NaN;-2.775557561562891e-16;6.348890637123505e-15;-0.003314400000000148;1.162678460954316e-15;0;1.688706508825135e-17;NaN;NaN;-8.637042102789538e-05;0.7079924904557976
25533.33333333334;-2.928944864422078e-09;4.28476729652516e-07;-3.163869166655786e-11;-6.428677646617011e-12;-0.0003331391123408967;-0.00204996454603111;0;1.3196991708444e-17;-0.009214186636211874;NaN;-6.176789224654478e-06;-2.781247466225145;NaN;NaN;-5.021841276153793e-11;-1.282678722134717e-11;-0.003305891701059299;-0.004171405853790769;-1.387778780781446e-17;3.596323839638473e-16;NaN;NaN;1.258793206639075e-05;0.7206194617093138
25566.66666666667;-4.140067677571579e-08;2.403333005496222e-06;-3.122310254788374e-08;1.06803657535805e-06;-0.0003348340740302325;-0.00409457666647212;0;-6.042658890060785e-19;-0.009222723196122606;NaN;5.217401790735821e-05;-2.789173371926382;NaN;NaN;-1.177297336840688e-07;2.128044505819004e-06;-0.00329740692596478;-0.008331563344082983;0;-1.403985953252078e-17;NaN;NaN;-0.0001066715666889068;0.7054241413232532
25600;4.440892098500626e-16;3.108624468950438e-15;-3.145061988618636e-11;5.107462993051886e-15;-0.0003314400000009599;3.743063694166018e-16;0;8.395316519059307e-18;-0.009205570946798303;NaN;-1.986733277892228e-08;-2.782088907866546;NaN;NaN;-5.032646521740958e-11;2.66066716696551e-14;-0.003314400000000078;6.591626005650457e-16;0;-9.427843513917233e-17;NaN;NaN;1.542581520852515e-09;0.719007459426836
