fs;FE_ct; SR_ct; WF_ct; MH_ct; WR_ct; SV_ct 
4866.666666666667;0.01939892768859863;0.1301958560943604;0.02096199989318848;7.867813110351562e-06;0.02765679359436035;17.48617315292358
4900;0.02071118354797363;0.1297180652618408;0.01950788497924805;6.914138793945312e-06;0.02140092849731445;14.40325117111206
4933.333333333333;0.02572393417358398;0.1370270252227783;0.02144789695739746;7.152557373046875e-06;0.01777887344360352;18.26512312889099
4966.666666666667;0.02882790565490723;0.1440310478210449;0.02173805236816406;5.960464477539062e-06;0.02144789695739746;14.46136212348938
5000;0.02080297470092773;0.1330220699310303;0.0236961841583252;5.960464477539062e-06;0.01698398590087891;17.2783830165863
5033.333333333334;0.02071905136108398;0.1365120410919189;0.01733899116516113;5.006790161132812e-06;0.01623106002807617;14.03389811515808
5066.666666666667;0.02280497550964355;0.1541299819946289;0.02699494361877441;5.006790161132812e-06;0.01760506629943848;14.0156831741333
5100;0.01817488670349121;0.1308128833770752;0.01818609237670898;5.006790161132812e-06;0.02100396156311035;16.46824407577515
5133.333333333334;0.02782416343688965;0.1504631042480469;0.0207211971282959;5.960464477539062e-06;0.01666092872619629;17.28504586219788
5166.666666666667;0.02397799491882324;0.1441969871520996;0.02059578895568848;6.198883056640625e-06;0.0196380615234375;13.81044220924377
5200;0.01712679862976074;0.1256780624389648;0.01694798469543457;5.960464477539062e-06;0.0181119441986084;13.75842499732971
5233.333333333334;0.017333984375;0.1262338161468506;0.01744604110717773;5.960464477539062e-06;0.0184330940246582;13.75847911834717
5266.666666666667;0.0179908275604248;0.1283581256866455;0.01609206199645996;6.198883056640625e-06;0.01512789726257324;13.62792897224426
5300;0.02076196670532227;0.1267778873443604;0.0160679817199707;5.960464477539062e-06;0.01473784446716309;13.50208520889282
5333.333333333334;0.02662992477416992;0.1374328136444092;0.02098798751831055;9.059906005859375e-06;0.02188205718994141;16.58689379692078
5366.666666666667;0.02206301689147949;0.1373329162597656;0.0211489200592041;6.914138793945312e-06;0.01796913146972656;16.50844192504883
5400;0.02379894256591797;0.1421399116516113;0.02420210838317871;5.960464477539062e-06;0.01915907859802246;16.40901684761047
5433.333333333334;0.03240513801574707;0.1503169536590576;0.01968193054199219;5.960464477539062e-06;0.01904511451721191;13.31543278694153
5466.666666666667;0.02453398704528809;0.1408681869506836;0.02037692070007324;5.960464477539062e-06;0.01799297332763672;13.37649989128113
5500;0.0237879753112793;0.1424188613891602;0.02329397201538086;5.960464477539062e-06;0.02353215217590332;16.77156090736389
5533.333333333334;0.02534103393554688;0.142765998840332;0.02130389213562012;5.960464477539062e-06;0.02123594284057617;13.09320688247681
5566.666666666667;0.02113199234008789;0.1431810855865479;0.02302289009094238;6.914138793945312e-06;0.02050304412841797;15.91815710067749
5600;0.01719212532043457;0.1395800113677979;0.01964902877807617;6.198883056640625e-06;0.02181386947631836;13.2743968963623
5633.333333333334;0.01691985130310059;0.1391510963439941;0.02071285247802734;6.914138793945312e-06;0.02180314064025879;15.94855999946594
5666.666666666667;0.02511119842529297;0.1546919345855713;0.01786613464355469;5.960464477539062e-06;0.01989388465881348;13.16407608985901
5700;0.01819682121276855;0.1450321674346924;0.02408599853515625;5.960464477539062e-06;0.01700997352600098;15.67003083229065
5733.333333333334;0.02246785163879395;0.1470401287078857;0.02447295188903809;1.502037048339844e-05;0.02462482452392578;12.86685490608215
5766.666666666667;0.02412700653076172;0.1495349407196045;0.0200660228729248;5.006790161132812e-06;0.01826214790344238;13.08946490287781
5800;0.02034521102905273;0.1473841667175293;0.0196070671081543;5.960464477539062e-06;0.01544690132141113;15.42839407920837
5833.333333333334;0.01770305633544922;0.1367459297180176;0.01577520370483398;5.006790161132812e-06;0.01501893997192383;15.45540618896484
5866.666666666667;0.02053594589233398;0.1430180072784424;0.01943206787109375;6.914138793945312e-06;0.01997184753417969;12.65062594413757
5900;0.02152299880981445;0.1459579467773438;0.02259683609008789;5.960464477539062e-06;0.01665520668029785;12.60547494888306
5933.333333333334;0.02119708061218262;0.1437540054321289;0.01585698127746582;5.006790161132812e-06;0.01500415802001953;12.41844701766968
5966.666666666667;0.01581001281738281;0.138355016708374;0.01558279991149902;5.006790161132812e-06;0.01482009887695312;12.05899310112
6000;0.0206291675567627;0.1541259288787842;0.02487611770629883;7.152557373046875e-06;0.02005910873413086;11.7263491153717
6033.333333333334;0.02651810646057129;0.1598019599914551;0.02350902557373047;6.914138793945312e-06;0.02290987968444824;11.92099285125732
6066.666666666667;0.01636719703674316;0.1473119258880615;0.0168919563293457;5.960464477539062e-06;0.01622200012207031;11.71279406547546
6100;0.02553200721740723;0.1569671630859375;0.02672505378723145;5.960464477539062e-06;0.02389907836914062;12.03901720046997
6133.333333333334;0.01890015602111816;0.1559851169586182;0.02151203155517578;5.006790161132812e-06;0.02009487152099609;11.77899599075317
6166.666666666667;0.01881694793701172;0.1516671180725098;0.0253288745880127;6.914138793945312e-06;0.01934719085693359;11.76373410224915
6200;0.0246880054473877;0.1572890281677246;0.02042698860168457;6.914138793945312e-06;0.0214540958404541;10.37215185165405
6233.333333333334;0.02230095863342285;0.1570720672607422;0.02191519737243652;5.960464477539062e-06;0.02148199081420898;10.28710389137268
6266.666666666667;0.0248870849609375;0.1625709533691406;0.02724790573120117;8.106231689453125e-06;0.02940082550048828;10.21999096870422
6300;0.01969790458679199;0.1557788848876953;0.01674079895019531;6.198883056640625e-06;0.01641511917114258;11.72207903862
6333.333333333334;0.01862692832946777;0.1562919616699219;0.01720690727233887;5.006790161132812e-06;0.01712918281555176;11.71562004089355
6366.666666666667;0.02287912368774414;0.1646969318389893;0.02087807655334473;5.960464477539062e-06;0.018096923828125;10.06955981254578
6400;0.02341985702514648;0.1660170555114746;0.02708792686462402;5.960464477539062e-06;0.02025699615478516;11.65445590019226
6433.333333333334;0.01847696304321289;0.1555249691009521;0.01666688919067383;5.960464477539062e-06;0.01527309417724609;11.44740414619446
6466.666666666667;0.01791000366210938;0.1571729183197021;0.01948690414428711;7.867813110351562e-06;0.01858210563659668;9.8835129737854
6500;0.01503300666809082;0.1589798927307129;0.01578116416931152;5.006790161132812e-06;0.01695013046264648;11.1527259349823
6533.333333333334;0.01507401466369629;0.1553599834442139;0.01537919044494629;5.960464477539062e-06;0.01668095588684082;9.957490921020508
6566.666666666667;0.02084112167358398;0.1625549793243408;0.0188438892364502;5.960464477539062e-06;0.01838207244873047;9.785696029663086
6600;0.01540803909301758;0.1533908843994141;0.01604580879211426;5.006790161132812e-06;0.0144801139831543;11.06549501419067
6633.333333333334;0.01700496673583984;0.1570470333099365;0.0157470703125;5.960464477539062e-06;0.01441502571105957;9.663878917694092
6666.666666666667;0.01826882362365723;0.161790132522583;0.01843690872192383;5.960464477539062e-06;0.01673316955566406;10.83038687705994
6700;0.02172207832336426;0.1762590408325195;0.0207979679107666;8.106231689453125e-06;0.02207398414611816;9.719226121902466
6733.333333333334;0.01915907859802246;0.1734549999237061;0.02246809005737305;7.152557373046875e-06;0.02269792556762695;9.546277046203613
6766.666666666667;0.03066492080688477;0.1808540821075439;0.03011584281921387;8.106231689453125e-06;0.02899599075317383;10.90542197227478
6800;0.02550816535949707;0.1758880615234375;0.02393007278442383;5.960464477539062e-06;0.01876997947692871;9.444924116134644
6833.333333333334;0.02005100250244141;0.1735551357269287;0.01951694488525391;5.960464477539062e-06;0.01937603950500488;10.70453906059265
6866.666666666667;0.02058005332946777;0.1684038639068604;0.02213716506958008;7.152557373046875e-06;0.02177786827087402;9.355446100234985
6900;0.0210728645324707;0.1643500328063965;0.02252101898193359;7.152557373046875e-06;0.01959896087646484;9.334973812103271
6933.333333333334;0.0190579891204834;0.168097972869873;0.02253317832946777;6.198883056640625e-06;0.01967883110046387;10.78387093544006
6966.666666666667;0.02430605888366699;0.1736950874328613;0.02034878730773926;5.960464477539062e-06;0.02048206329345703;10.91212511062622
7000;0.01976490020751953;0.1757190227508545;0.01993608474731445;5.960464477539062e-06;0.02231407165527344;9.301400899887085
7033.333333333334;0.02388811111450195;0.1716310977935791;0.01578998565673828;5.006790161132812e-06;0.01775789260864258;9.328275918960571
7066.666666666667;0.02335190773010254;0.1794400215148926;0.02360296249389648;6.198883056640625e-06;0.0182950496673584;10.50931406021118
7100;0.02294707298278809;0.1720731258392334;0.01756882667541504;6.198883056640625e-06;0.01946687698364258;10.78487110137939
7133.333333333334;0.02068305015563965;0.1742498874664307;0.02325701713562012;6.914138793945312e-06;0.02773499488830566;10.61636590957642
7166.666666666667;0.02205705642700195;0.1804549694061279;0.01828384399414062;7.867813110351562e-06;0.01865696907043457;9.107419967651367
7200;0.02221202850341797;0.1744191646575928;0.0166778564453125;5.006790161132812e-06;0.01534295082092285;9.06731104850769
7233.333333333334;0.01614117622375488;0.1684231758117676;0.01834511756896973;6.914138793945312e-06;0.01889801025390625;9.067203044891357
7266.666666666667;0.01615285873413086;0.166456937789917;0.01569986343383789;5.006790161132812e-06;0.01500701904296875;8.930760145187378
7300;0.0156409740447998;0.166456937789917;0.01584005355834961;5.006790161132812e-06;0.01501297950744629;8.877200126647949
7333.333333333334;0.02077484130859375;0.1880099773406982;0.02120304107666016;6.914138793945312e-06;0.02704215049743652;10.35115003585815
7366.666666666667;0.0216670036315918;0.1875319480895996;0.02126288414001465;5.960464477539062e-06;0.02084016799926758;10.35470294952393
7400;0.02615618705749512;0.1915280818939209;0.02274703979492188;5.960464477539062e-06;0.02876114845275879;10.23623204231262
7433.333333333334;0.02176094055175781;0.193101167678833;0.0189511775970459;6.198883056640625e-06;0.01746916770935059;10.15887999534607
7466.666666666667;0.0200800895690918;0.1825809478759766;0.01935911178588867;5.960464477539062e-06;0.01851701736450195;10.08950805664062
7500;0.02194094657897949;0.1819000244140625;0.02119016647338867;1.001358032226562e-05;0.02104997634887695;10.30344605445862
7533.333333333334;0.01706886291503906;0.1780760288238525;0.01917600631713867;5.006790161132812e-06;0.02218103408813477;8.72380805015564
7566.666666666667;0.01684093475341797;0.1823451519012451;0.0161440372467041;5.006790161132812e-06;0.0155792236328125;8.774954080581665
7600;0.01475095748901367;0.1797709465026855;0.01856589317321777;2.09808349609375e-05;0.01462507247924805;8.658913850784302
7633.333333333334;0.01875209808349609;0.1860990524291992;0.0176239013671875;8.106231689453125e-06;0.01691579818725586;8.645371913909912
7666.666666666667;0.02029204368591309;0.1847538948059082;0.01725602149963379;5.006790161132812e-06;0.01566100120544434;8.684928178787231
7700;0.01892685890197754;0.1831719875335693;0.0167388916015625;6.198883056640625e-06;0.01499700546264648;10.00919198989868
7733.333333333334;0.01642107963562012;0.1807839870452881;0.02111315727233887;6.914138793945312e-06;0.02331018447875977;9.965325117111206
7766.666666666667;0.01723885536193848;0.1868128776550293;0.01923513412475586;5.960464477539062e-06;0.02009701728820801;9.860622882843018
7800;0.01856184005737305;0.1841771602630615;0.02193880081176758;5.960464477539062e-06;0.01851511001586914;8.47135591506958
7833.333333333334;0.02333688735961914;0.1836259365081787;0.02169680595397949;5.960464477539062e-06;0.01917195320129395;8.524902105331421
7866.666666666667;0.02223896980285645;0.1939749717712402;0.02190208435058594;5.960464477539062e-06;0.01812505722045898;9.992316007614136
7900;0.01797199249267578;0.1930961608886719;0.01924800872802734;5.006790161132812e-06;0.0178370475769043;9.816807985305786
7933.333333333334;0.0216059684753418;0.1926589012145996;0.01888108253479004;6.914138793945312e-06;0.01838302612304688;9.98375415802002
7966.666666666667;0.02065205574035645;0.188560962677002;0.01797890663146973;5.960464477539062e-06;0.01688098907470703;8.772403001785278
8000;0.02079415321350098;0.2020721435546875;0.02680277824401855;6.914138793945312e-06;0.02451086044311523;10.00282692909241
8033.333333333334;0.0318748950958252;0.2234148979187012;0.02206087112426758;5.960464477539062e-06;0.01845192909240723;10.24382591247559
8066.666666666667;0.02275395393371582;0.208676815032959;0.0174248218536377;6.914138793945312e-06;0.01725387573242188;8.893191814422607
8100;0.02374100685119629;0.206110954284668;0.02328014373779297;5.960464477539062e-06;0.02556705474853516;8.858163833618164
8133.333333333334;0.02373385429382324;0.1973650455474854;0.0234220027923584;6.914138793945312e-06;0.02547597885131836;10.36725616455078
8166.666666666667;0.02499103546142578;0.2005691528320312;0.02434992790222168;6.914138793945312e-06;0.01810908317565918;8.989113092422485
8200;0.02745294570922852;0.208266019821167;0.02516412734985352;5.960464477539062e-06;0.02533793449401855;8.998175144195557
8233.333333333334;0.02515721321105957;0.2018630504608154;0.02522897720336914;1.096725463867188e-05;0.02529692649841309;10.51103496551514
8266.666666666668;0.02512192726135254;0.2020499706268311;0.0240471363067627;1.096725463867188e-05;0.02419114112854004;9.154551982879639
8300;0.01614499092102051;0.2025089263916016;0.02389097213745117;5.960464477539062e-06;0.02004599571228027;10.38820815086365
8333.333333333334;0.02122879028320312;0.2004830837249756;0.01603102684020996;8.106231689453125e-06;0.01966404914855957;9.183057069778442
8366.666666666668;0.02122116088867188;0.1925771236419678;0.01944184303283691;7.152557373046875e-06;0.02007007598876953;9.249516010284424
8400;0.01954293251037598;0.1949150562286377;0.02111601829528809;6.914138793945312e-06;0.01920509338378906;10.57347989082336
8433.333333333334;0.02216100692749023;0.2018189430236816;0.01600193977355957;5.006790161132812e-06;0.01442694664001465;9.276237010955811
8466.666666666668;0.01677107810974121;0.2003819942474365;0.01775598526000977;6.198883056640625e-06;0.02013802528381348;10.81537699699402
8500;0.01543712615966797;0.1944828033447266;0.02174997329711914;6.914138793945312e-06;0.0193789005279541;9.332956075668335
8533.333333333334;0.01757502555847168;0.2015690803527832;0.01621079444885254;5.006790161132812e-06;0.01492595672607422;10.62820911407471
8566.666666666668;0.01692795753479004;0.2012269496917725;0.0161900520324707;5.006790161132812e-06;0.01456689834594727;9.314154863357544
8600;0.0151970386505127;0.1962659358978271;0.01588082313537598;5.006790161132812e-06;0.01517796516418457;10.83824491500854
8633.333333333334;0.01491212844848633;0.1957089900970459;0.0200951099395752;6.914138793945312e-06;0.01665091514587402;9.457597970962524
8666.666666666668;0.01623010635375977;0.2060611248016357;0.02083897590637207;6.914138793945312e-06;0.02039599418640137;10.81696486473083
8700;0.02311301231384277;0.2077558040618896;0.02223086357116699;7.867813110351562e-06;0.0186309814453125;9.446252822875977
8733.333333333334;0.02565097808837891;0.212975025177002;0.02286887168884277;8.106231689453125e-06;0.02531790733337402;10.94686889648438
8766.666666666668;0.02583694458007812;0.2159039974212646;0.02489900588989258;6.914138793945312e-06;0.01939487457275391;9.544462919235229
8800;0.02070283889770508;0.2176671028137207;0.01859617233276367;5.960464477539062e-06;0.01599884033203125;9.67079496383667
8833.333333333334;0.01843905448913574;0.2061810493469238;0.01903390884399414;7.152557373046875e-06;0.01972794532775879;10.91211104393005
8866.666666666668;0.0245208740234375;0.2074339389801025;0.01595187187194824;5.960464477539062e-06;0.01539206504821777;9.705743074417114
8900;0.01971101760864258;0.2154679298400879;0.01675605773925781;5.960464477539062e-06;0.01830410957336426;11.12935590744019
8933.333333333334;0.02099490165710449;0.2069251537322998;0.02130722999572754;5.960464477539062e-06;0.01487898826599121;9.811921834945679
8966.666666666668;0.0227820873260498;0.2163879871368408;0.0184938907623291;5.960464477539062e-06;0.01703000068664551;9.794618129730225
9000;0.02067017555236816;0.2141900062561035;0.01622509956359863;8.106231689453125e-06;0.01991796493530273;11.02857685089111
9033.333333333334;0.01958298683166504;0.2118608951568604;0.01979517936706543;5.960464477539062e-06;0.01536798477172852;9.942914009094238
9066.666666666668;0.02467107772827148;0.2117490768432617;0.01625490188598633;5.006790161132812e-06;0.01772618293762207;9.975410938262939
9100;0.01692795753479004;0.2074148654937744;0.0203709602355957;5.960464477539062e-06;0.01548314094543457;11.16068196296692
9133.333333333334;0.01594090461730957;0.2029180526733398;0.01588582992553711;1.788139343261719e-05;0.01460814476013184;9.872210025787354
9166.666666666668;0.0159308910369873;0.2043719291687012;0.0159609317779541;5.006790161132812e-06;0.01449894905090332;9.830341100692749
9200;0.01562786102294922;0.2038261890411377;0.01552104949951172;4.76837158203125e-06;0.01484417915344238;11.32286286354065
9233.333333333334;0.01580405235290527;0.2099490165710449;0.01916790008544922;5.006790161132812e-06;0.01523995399475098;10.05993390083313
9266.666666666668;0.01676487922668457;0.2134521007537842;0.01613712310791016;5.960464477539062e-06;0.01526498794555664;10.03086686134338
9300;0.0158541202545166;0.2065768241882324;0.01617002487182617;5.006790161132812e-06;0.01491618156433105;11.39644193649292
9333.333333333334;0.02038908004760742;0.2159831523895264;0.01858401298522949;5.006790161132812e-06;0.01762104034423828;11.31268000602722
9366.666666666668;0.01891088485717773;0.2229890823364258;0.02347183227539062;5.960464477539062e-06;0.01582479476928711;10.13379120826721
9400;0.02520108222961426;0.2247738838195801;0.01999497413635254;5.960464477539062e-06;0.01830816268920898;10.19051003456116
9433.333333333334;0.02090907096862793;0.2157909870147705;0.01594901084899902;5.006790161132812e-06;0.01488399505615234;11.47218704223633
9466.666666666668;0.01565980911254883;0.2122359275817871;0.01866507530212402;5.960464477539062e-06;0.01640200614929199;11.47919011116028
9500;0.01607108116149902;0.2135319709777832;0.02141189575195312;5.006790161132812e-06;0.01772689819335938;10.23661804199219
9533.333333333334;0.02045512199401855;0.2261037826538086;0.01676106452941895;5.006790161132812e-06;0.01628398895263672;10.33707618713379
9566.666666666668;0.02037191390991211;0.2190628051757812;0.01824593544006348;5.960464477539062e-06;0.02371811866760254;10.34021997451782
9600;0.02023601531982422;0.2123310565948486;0.01626682281494141;5.006790161132812e-06;0.01510405540466309;11.5999698638916
9633.333333333334;0.01560401916503906;0.2138528823852539;0.01595401763916016;5.006790161132812e-06;0.01447796821594238;11.55721497535706
9666.666666666668;0.01586103439331055;0.2122189998626709;0.01586699485778809;5.960464477539062e-06;0.01709389686584473;10.36312007904053
9700;0.01666402816772461;0.223391056060791;0.01827096939086914;5.006790161132812e-06;0.01518893241882324;10.56974220275879
9733.333333333334;0.01831197738647461;0.2193739414215088;0.02133989334106445;5.006790161132812e-06;0.01528215408325195;10.3652868270874
9766.666666666668;0.01568889617919922;0.2269530296325684;0.01593804359436035;5.006790161132812e-06;0.01473093032836914;11.70078086853027
9800;0.02391314506530762;0.2315881252288818;0.01599788665771484;5.960464477539062e-06;0.01483798027038574;11.68236994743347
9833.333333333334;0.01601696014404297;0.2176871299743652;0.01598000526428223;5.006790161132812e-06;0.0178229808807373;11.68518614768982
9866.666666666668;0.01881194114685059;0.2222859859466553;0.01619100570678711;5.006790161132812e-06;0.01491689682006836;11.92209601402283
9900;0.01629996299743652;0.2279419898986816;0.01627397537231445;5.006790161132812e-06;0.01549506187438965;10.65675497055054
9933.333333333334;0.01624703407287598;0.2181389331817627;0.0159461498260498;5.960464477539062e-06;0.01484203338623047;10.51128697395325
9966.666666666668;0.01541399955749512;0.2210760116577148;0.01616501808166504;5.006790161132812e-06;0.01450610160827637;10.59977006912231
10000;0.01890015602111816;0.2298600673675537;0.01676392555236816;5.960464477539062e-06;0.01931285858154297;10.56784200668335
10033.33333333333;0.02133512496948242;0.2307400703430176;0.01770591735839844;5.960464477539062e-06;0.01697111129760742;10.64661908149719
10066.66666666667;0.0193328857421875;0.227186918258667;0.01626205444335938;5.006790161132812e-06;0.01499509811401367;11.81744790077209
10100;0.01834487915039062;0.228456974029541;0.0158088207244873;5.960464477539062e-06;0.01431822776794434;11.99637603759766
10133.33333333333;0.02037501335144043;0.2387659549713135;0.01977801322937012;7.152557373046875e-06;0.01847982406616211;12.1554868221283
10166.66666666667;0.01813197135925293;0.2352359294891357;0.01799416542053223;5.960464477539062e-06;0.01775503158569336;12.1087589263916
10200;0.01795005798339844;0.2345089912414551;0.01951289176940918;5.006790161132812e-06;0.01734185218811035;12.08451509475708
10233.33333333333;0.01820492744445801;0.2328920364379883;0.02020406723022461;5.960464477539062e-06;0.01598882675170898;12.10922694206238
10266.66666666667;0.01998805999755859;0.2373709678649902;0.01768708229064941;5.960464477539062e-06;0.01819109916687012;12.12410187721252
10300;0.01798105239868164;0.2373230457305908;0.01596999168395996;5.006790161132812e-06;0.01491189002990723;12.10098004341125
10333.33333333333;0.01956796646118164;0.2422380447387695;0.01936817169189453;5.006790161132812e-06;0.01890110969543457;12.32220196723938
10366.66666666667;0.02148699760437012;0.235302209854126;0.01590299606323242;5.006790161132812e-06;0.01531100273132324;10.79298305511475
10400;0.02653622627258301;0.237375020980835;0.01593399047851562;5.960464477539062e-06;0.01459717750549316;10.87679409980774
10433.33333333333;0.01784300804138184;0.238257884979248;0.01600790023803711;7.867813110351562e-06;0.01677203178405762;10.84217000007629
10466.66666666667;0.01792407035827637;0.2430078983306885;0.01799607276916504;5.960464477539062e-06;0.01709604263305664;10.96021389961243
10500;0.01768803596496582;0.2413740158081055;0.01585507392883301;5.960464477539062e-06;0.01488494873046875;11.00216388702393
10533.33333333333;0.01842188835144043;0.2410800457000732;0.01795792579650879;5.960464477539062e-06;0.01505708694458008;10.95992994308472
10566.66666666667;0.01789402961730957;0.2404870986938477;0.0157020092010498;5.960464477539062e-06;0.01469802856445312;11.03994393348694
10600;0.01998710632324219;0.2406458854675293;0.01647686958312988;5.006790161132812e-06;0.01466679573059082;11.1220269203186
10633.33333333333;0.01773619651794434;0.2380411624908447;0.01607680320739746;5.006790161132812e-06;0.01480388641357422;11.07011485099792
10666.66666666667;0.02105188369750977;0.2464239597320557;0.0185248851776123;6.914138793945312e-06;0.02220702171325684;12.38796305656433
10700;0.02417087554931641;0.2485079765319824;0.01630783081054688;5.006790161132812e-06;0.014984130859375;12.38415789604187
10733.33333333333;0.018798828125;0.2391009330749512;0.01598596572875977;5.960464477539062e-06;0.01513099670410156;12.38001608848572
10766.66666666667;0.01797199249267578;0.2376329898834229;0.01596498489379883;2.908706665039062e-05;0.01925921440124512;12.47884798049927
10800;0.01778697967529297;0.24186110496521;0.01591396331787109;5.006790161132812e-06;0.01828813552856445;12.64529991149902
10833.33333333333;0.01713895797729492;0.2445330619812012;0.02206802368164062;6.198883056640625e-06;0.02286601066589355;12.63116312026978
10866.66666666667;0.01652216911315918;0.2571580410003662;0.0169370174407959;5.006790161132812e-06;0.0149998664855957;12.50694608688354
10900;0.02123713493347168;0.2530310153961182;0.02206802368164062;5.006790161132812e-06;0.02023506164550781;12.56406998634338
10933.33333333333;0.02157807350158691;0.2505109310150146;0.02005195617675781;8.106231689453125e-06;0.01985001564025879;12.61628484725952
10966.66666666667;0.01802301406860352;0.2507970333099365;0.01897692680358887;5.006790161132812e-06;0.01532697677612305;11.34066200256348
11000;0.0200188159942627;0.2602798938751221;0.01826310157775879;7.152557373046875e-06;0.01905083656311035;11.36592888832092
11033.33333333333;0.01629209518432617;0.2465360164642334;0.02156305313110352;5.960464477539062e-06;0.01673197746276855;11.34757900238037
11066.66666666667;0.01536107063293457;0.2661809921264648;0.02055692672729492;5.960464477539062e-06;0.02198314666748047;11.28890800476074
11100;0.0236670970916748;0.2707741260528564;0.02099013328552246;5.006790161132812e-06;0.0185091495513916;11.57981109619141
11133.33333333333;0.02117609977722168;0.2849729061126709;0.02188706398010254;5.960464477539062e-06;0.02326583862304688;12.82577919960022
11166.66666666667;0.02151203155517578;0.261854887008667;0.0204160213470459;5.960464477539062e-06;0.02365803718566895;12.6570770740509
11200;0.0211789608001709;0.2546439170837402;0.01609086990356445;5.006790161132812e-06;0.01515102386474609;12.6066951751709
11233.33333333333;0.01568698883056641;0.2534041404724121;0.01640701293945312;5.960464477539062e-06;0.01504611968994141;12.8602180480957
11266.66666666667;0.01922893524169922;0.2539608478546143;0.01634597778320312;5.006790161132812e-06;0.0145721435546875;11.56724715232849
11300;0.01523900032043457;0.2501151561737061;0.01597499847412109;5.006790161132812e-06;0.01441693305969238;11.54974007606506
11333.33333333333;0.01947999000549316;0.2596290111541748;0.01600408554077148;5.006790161132812e-06;0.01785993576049805;11.47632002830505
11366.66666666667;0.01539802551269531;0.2554881572723389;0.01630306243896484;5.960464477539062e-06;0.01534700393676758;11.56307101249695
11400;0.0157620906829834;0.2525439262390137;0.01598596572875977;5.960464477539062e-06;0.01471996307373047;12.76959490776062
11433.33333333333;0.01569199562072754;0.2563631534576416;0.01802897453308105;5.006790161132812e-06;0.01456308364868164;12.89299607276917
11466.66666666667;0.01934194564819336;0.2645430564880371;0.01645994186401367;5.006790161132812e-06;0.01763701438903809;12.88741683959961
11500;0.01546812057495117;0.2575910091400146;0.01903080940246582;5.006790161132812e-06;0.01501798629760742;11.62164902687073
11533.33333333333;0.02452802658081055;0.2623350620269775;0.01606488227844238;5.960464477539062e-06;0.01794695854187012;11.63845610618591
