f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
981;0.0003701721662442963;981;9.493273614688206e-12;1027.962765957447;1.698193506495672e-11;986.005102433816;6.189407787804523e-11
982;0.0003697940460013102;982;9.462203817741615e-12;1029.010638297872;1.692992502566821e-11;987.0102044750329;6.182849355565481e-11
983;0.0003694167299065039;983;9.432240182806404e-12;1030.058510638298;1.710279757090087e-11;988.0153065162499;6.176307796837168e-11
984;0.0003690402153889289;984;9.401585148915216e-12;1031.106382978723;1.757318199803519e-11;989.0204085574668;6.169782773404902e-11
985;0.0003686644998890999;985;9.371783855321227e-12;1032.154255319149;1.85507476218123e-11;990.0255105986837;6.163273226158315e-11
986;0.0003682895808580963;986;9.341461472543642e-12;1033.202127659574;2.150962758249496e-11;991.0306126399007;6.156746567762692e-11
987;0.0003679154557587459;987;9.311901801110051e-12;1034.25;1.779329850843909e-11;992.0357146811176;6.150221844758348e-11
988;0.000367542122064113;988;9.281826268480717e-12;1035.297872340426;2.224286657597329e-11;993.0408167223345;6.143608826429869e-11
989;0.0003671695772585002;989;9.252493237688982e-12;1036.345744680851;2.8160991932101e-11;994.0459187635515;6.136432749844061e-11
990;0.0003667978188367049;990;9.22272683210194e-12;1037.393617021277;4.279405352046856e-11;995.0510208047684;6.132390748821512e-11
991;0.00036642684430477;991;9.193643301850922e-12;1038.441489361702;1.569013598309974e-10;996.0561228459853;6.125137657958235e-11
992;0.0003660566511788857;992;9.164133121546645e-12;1039.489361702128;5.27152995595158e-11;997.0612248872023;6.118530367142678e-11
993;0.0003656872369863093;993;9.13524671647425e-12;1040.537234042553;1.676462574963892e-11;998.0663269284192;6.112176145766082e-11
994;0.0003653185992644669;994;9.106077528397804e-12;1041.585106382979;7.723605449697193e-12;999.0714289696361;6.10580019375008e-11
995;0.0003649507355617017;995;9.077354342155213e-12;1042.632978723404;4.215586501491847e-12;1000.076531010853;6.099390097402015e-11
996;0.0003645836434365433;996;9.048494152252929e-12;1043.68085106383;3.336074457780681e-12;1001.08163305207;6.093048077880908e-11
997;0.0003642173204580411;997;9.019976673556014e-12;1044.728723404255;3.736350413789816e-12;1002.086735093287;6.086709277225959e-11
998;0.0003638517642054692;998;8.991380236974808e-12;1045.776595744681;4.429639115493619e-12;1003.091837134504;6.080397845211661e-11
999;0.0003634869722686395;999;8.963136121694975e-12;1046.824468085106;5.105458437195821e-12;1004.096939175721;6.074093258619433e-11
1000;0.0003631229422473302;1000;8.934727645528238e-12;1047.872340425532;5.711081918287024e-12;1005.102041216938;6.067808759468986e-11
1001;0.0003627596717516843;1001;8.906736907415608e-12;1048.920212765957;6.250092150960648e-12;1006.107143258155;6.061537816118394e-11
1002;0.0003623971584017528;1002;8.878596543524551e-12;1049.968085106383;6.735475490042128e-12;1007.112245299372;6.055280133801224e-11
1003;0.0003620353998279792;1003;8.850826111788226e-12;1051.015957446808;7.179593730279081e-12;1008.117347340589;6.049033873098139e-11
1004;0.0003616743936705788;1004;8.822930019556734e-12;1052.063829787234;7.592205206932767e-12;1009.122449381806;6.042805619250542e-11
1005;0.0003613141375798383;1005;8.795367700829683e-12;1053.11170212766;7.981036795463336e-12;1010.127551423023;6.036586760453883e-11
1006;0.0003609546292157993;1006;8.76774635539625e-12;1054.159574468085;8.351783168008246e-12;1011.132653464239;6.030380418566099e-11
1007;0.0003605958662486205;1007;8.740386695715338e-12;1055.207446808511;8.708812106901417e-12;1012.137755505456;6.024184613839538e-11
1008;0.0003602378463580738;1008;8.713023507271286e-12;1056.255319148936;9.055150257493264e-12;1013.142857546673;6.01800156135064e-11
1009;0.0003598805672336986;1009;8.685877239057393e-12;1057.303191489362;9.393264649853184e-12;1014.14795958789;6.011833579020836e-11
1010;0.0003595240265748059;1010;8.658754772662241e-12;1058.351063829787;9.724696652878952e-12;1015.153061629107;6.005670448236281e-11
1011;0.0003591682220903417;1011;8.631865802281592e-12;1059.398936170213;1.005067341411274e-11;1016.158163670324;5.999522426754867e-11
1012;0.0003588131514987763;1012;8.604886185424712e-12;1060.446808510638;1.037189900687373e-11;1017.163265711541;5.993378121731915e-11
1013;0.0003584588125282452;1013;8.578297433759282e-12;1061.494680851064;1.06896234321788e-11;1018.168367752758;5.987233156416616e-11
1014;0.000358105202916165;1014;8.551522972075002e-12;1062.542553191489;1.100558672370235e-11;1019.173469793975;5.981109973843373e-11
1015;0.0003577523204097621;1015;8.525135030740308e-12;1063.590425531915;1.132469860757802e-11;1020.178571835192;5.974979268986281e-11
1016;0.0003574001627653248;1016;8.49863272802111e-12;1064.63829787234;1.165781327593249e-11;1021.183673876409;5.968859022922478e-11
1017;0.0003570487277486333;1017;8.472347355136104e-12;1065.686170212766;1.203204119954695e-11;1022.188775917626;5.962725130797684e-11
1018;0.000356698013134666;1018;8.446280095261275e-12;1066.734042553192;1.25115772975181e-11;1023.193877958843;5.956565669357355e-11
1019;0.000356348016707763;1019;8.419991282056561e-12;1067.781914893617;1.325673908447597e-11;1024.19898000006;5.950397507013795e-11
1020;0.0003559987362615633;1020;8.394326865675198e-12;1068.829787234042;1.467741225610921e-11;1025.204082041276;5.944160852342182e-11
1021;0.0003556501695984067;1021;8.368185593750413e-12;1069.877659574468;1.787761707293127e-11;1026.209184082493;5.937800940352784e-11
1022;0.0003553023145304649;1022;8.342617173661265e-12;1070.925531914894;2.611776111336721e-11;1027.214286123711;5.93119973305301e-11
1023;0.0003549551688782359;1023;8.31692318703488e-12;1071.973404255319;5.285226511219263e-11;1028.219388164927;5.923860337283721e-11
1024;0.0003546087304714752;1024;8.291303176009469e-12;1073.021276595745;3.517274404657597e-10;1029.224490206144;5.912727093049137e-11
1025;0.0003542629971493351;1025;8.266014199003468e-12;1074.06914893617;1.204870473696056e-10;1030.229592247361;5.93641169022986e-11
1026;0.0003539179667591879;1026;8.240529847856385e-12;1075.117021276596;6.50137517083996e-11;1031.234694288578;5.9145430280851e-11
1027;0.0003535736371575894;1027;8.215402067227977e-12;1076.164893617021;5.079673921069293e-11;1032.239796329795;5.906544040288788e-11
1028;0.0003532300062100525;1028;8.190249426931519e-12;1077.212765957447;4.509666290074977e-11;1033.244898371012;5.89982126431968e-11
1029;0.0003528870717906956;1029;8.165293247852267e-12;1078.260638297872;5.464212855176754e-11;1034.250000412229;5.893498995602291e-11
1030;0.0003525448317823975;1030;8.140301260095204e-12;1079.308510638298;4.152571807983982e-11;1035.255102453446;5.887341442907826e-11
1031;0.0003522032840768055;1031;8.115571375195404e-12;1080.356382978723;4.155221543287658e-11;1036.260204494663;5.881299058084861e-11
1032;0.0003518624265739551;1032;8.090786464149937e-12;1081.404255319149;4.222508865218027e-11;1037.26530653588;5.875311923836882e-11
1033;0.0003515222571826948;1033;8.066277362925523e-12;1082.452127659574;4.341523590567176e-11;1038.270408577097;5.869351455479052e-11
1034;0.0003511827738204549;1034;8.041677914198117e-12;1083.5;4.506347768622553e-11;1039.275510618314;5.863450580391046e-11
1035;0.000350843974413107;1035;8.017386354354557e-12;1084.547872340426;4.715477530524801e-11;1040.280612659531;5.857569505752185e-11
1036;0.0003505058568948336;1036;7.992939307267265e-12;1085.595744680851;4.970778018945709e-11;1041.285714700748;5.851716561731199e-11
1037;0.0003501684192085247;1037;7.968891380884371e-12;1086.643617021277;5.276954667612625e-11;1042.290816741965;5.845879403743222e-11
1038;0.0003498316593051481;1038;7.944652726201845e-12;1087.691489361702;5.641864108347288e-11;1043.295918783181;5.840063535672934e-11
1039;0.0003494955751442492;1039;7.920749125072112e-12;1088.739361702128;6.077142212563257e-11;1044.301020824398;5.834258751585881e-11
1040;0.0003491601646935186;1040;7.896745013092527e-12;1089.787234042553;6.599778094013591e-11;1045.306122865615;5.82847877821351e-11
1041;0.0003488254259289506;1041;7.873037980600599e-12;1090.835106382979;7.234682302378787e-11;1046.311224906832;5.822705882236952e-11
1042;0.0003484913568346733;1042;7.849203874397994e-12;1091.882978723404;8.019842446049959e-11;1047.316326948049;5.816952013312294e-11
1043;0.0003481579554031165;1043;7.825711108586727e-12;1092.93085106383;9.016754166515129e-11;1048.321428989266;5.811213015390619e-11
1044;0.0003478252196346187;1044;7.802073559662311e-12;1093.978723404255;1.033560782634175e-10;1049.326531030483;5.805487693068869e-11
1045;0.0003474931475378297;1045;7.778765608154057e-12;1095.026595744681;1.221150563476663e-10;1050.3316330717;5.799763945874189e-11
1046;0.0003471617371292597;1046;7.755311743733825e-12;1096.074468085106;1.535158714038748e-10;1051.336735112917;5.794061298635781e-11
1047;0.0003468309864335217;1047;7.732208261150439e-12;1097.122340425532;2.489593898598958e-10;1052.341837154134;5.788365105556341e-11
1048;0.0003465008934830783;1048;7.708917401073765e-12;1098.170212765957;1.772275505828395e-10;1053.346939195351;5.78268105776094e-11
1049;0.0003461714563184976;1049;7.686002660897719e-12;1099.218085106383;1.959400806415902e-10;1054.352041236568;5.777002040749305e-11
1050;0.0003458426729879072;1050;7.662934365231027e-12;1100.265957446808;3.029892269668854e-10;1055.357143277785;5.771322882360477e-11
1051;0.0003455145415475747;1051;7.640163621613252e-12;1101.313829787234;5.474478437501805e-10;1056.362245319002;5.765635513675176e-11
1052;0.0003451870600614491;1052;7.617313928010175e-12;1102.36170212766;2.082879800641403e-09;1057.367347360219;5.759951513996261e-11
1053;0.0003448602266012018;1053;7.594718236746398e-12;1103.409574468085;1.252503623899696e-09;1058.372449401435;5.754134257265307e-11
1054;0.0003445340392462105;1054;7.572015674535156e-12;1104.457446808511;4.92377215218295e-10;1059.377551442652;5.747531388033386e-11
1055;0.0003442084960836754;1055;7.549648368692682e-12;1105.505319148936;3.098518553233578e-10;1060.382653483869;5.744908015440304e-11
1056;0.0003438835952081553;1056;7.527116386652365e-12;1106.553191489362;2.27669321996719e-10;1061.387755525086;5.738373225994585e-11
1057;0.0003435593347220962;1057;7.504904967723798e-12;1107.601063829787;1.808845315330322e-10;1062.392857566303;5.732608449951611e-11
1058;0.0003432357127353611;1058;7.482567256148888e-12;1108.648936170213;1.506753048893143e-10;1063.39795960752;5.726969719233093e-11
1059;0.0003429127273653555;1059;7.460541435132726e-12;1109.696808510638;1.295646790980902e-10;1064.403061648737;5.721387782805169e-11
1060;0.0003425903767369371;1060;7.438344851430334e-12;1110.744680851064;1.139899026143531e-10;1065.408163689954;5.715830789723757e-11
1061;0.0003422686589825774;1061;7.416546480044281e-12;1111.792553191489;1.020365135472931e-10;1066.413265731171;5.710287739856567e-11
1062;0.0003419475722418323;1062;7.394483979394574e-12;1112.840425531915;9.258344544919297e-11;1067.418367772388;5.704767178966762e-11
1063;0.0003416271146619661;1063;7.372906100787495e-12;1113.88829787234;8.493078190834214e-11;1068.423469813605;5.699256753901854e-11
1064;0.000341307284397373;1064;7.350967492441292e-12;1114.936170212766;7.861879660403707e-11;1069.428571854822;5.69376799932751e-11
1065;0.0003409880796099079;1065;7.329610935663621e-12;1115.984042553192;7.333319590688671e-11;1070.433673896039;5.688278684870108e-11
1066;0.0003406694984684081;1066;7.307762770641334e-12;1117.031914893617;6.885220217750673e-11;1071.438775937256;5.68280520243306e-11
1067;0.0003403515391493417;1067;7.286680107727144e-12;1118.079787234042;6.501489213929897e-11;1072.443877978473;5.677263572671251e-11
1068;0.0003400341998359131;1068;7.264903490564491e-12;1119.127659574468;6.170205488029139e-11;1073.44898001969;5.672019320795588e-11
1069;0.0003397174787189778;1069;7.244138304582644e-12;1120.175531914894;5.882372704871836e-11;1074.454082060907;5.666566699522449e-11
1070;0.0003394013739960029;1070;7.222360380756532e-12;1121.223404255319;5.631148344918798e-11;1075.459184102123;5.661093628425108e-11
1071;0.0003390858838720095;1071;7.201586102733618e-12;1122.271276595745;5.411254258316085e-11;1076.46428614334;5.655696936568133e-11
1072;0.0003387710065582644;1072;7.180826996244185e-12;1123.31914893617;5.218681445407214e-11;1077.469388184557;5.650277198191781e-11
1073;0.0003384567402743509;1073;7.159030746900106e-12;1124.367021276596;5.050396442039759e-11;1078.474490225774;5.644891337724499e-11
1074;0.0003381430832469489;1074;7.139468509722426e-12;1125.414893617021;4.904237950534143e-11;1079.479592266991;5.639497761469533e-11
1075;0.0003378300337062662;1075;7.117068489109649e-12;1126.462765957447;4.778881671722702e-11;1080.484694308208;5.634129544191247e-11
1076;0.0003375175898940073;1076;7.097917618028391e-12;1127.510638297872;4.67384969075269e-11;1081.489796349425;5.628760653428743e-11
1077;0.0003372057500558697;1077;7.076216367571699e-12;1128.558510638298;4.589758892649773e-11;1082.494898390642;5.623405175955577e-11
1078;0.0003368945124456755;1078;7.05630852552424e-12;1129.606382978723;4.528722738486324e-11;1083.500000431859;5.618059327685132e-11
1079;0.0003365838753235132;1079;7.035470114745246e-12;1130.654255319149;4.495398673602224e-11;1084.505102473076;5.612719912173654e-11
1080;0.0003362738369563924;1080;7.015375092731886e-12;1131.702127659574;4.498980017278061e-11;1085.510204514293;5.60737839559648e-11
1081;0.0003359643956179449;1081;6.994804532618721e-12;1132.75;4.55844431109668e-11;1086.51530655551;5.602041623954609e-11
1082;0.000335655549588789;1082;6.974879461989781e-12;1133.797872340426;4.717085828306081e-11;1087.520408596727;5.596712461135021e-11
1083;0.0003353472971557957;1083;6.954452621415118e-12;1134.845744680851;5.095538041837462e-11;1088.525510637944;5.591371014795941e-11
1084;0.0003350396366129274;1084;6.934648431111501e-12;1135.893617021277;6.191496883470107e-11;1089.530612679161;5.586014377988254e-11
1085;0.0003347325662603625;1085;6.914442689693717e-12;1136.941489361702;1.531680594174932e-10;1090.535714720377;5.580630818442997e-11
1086;0.0003344260844051471;1086;6.8947603197986e-12;1137.989361702128;1.92860840021459e-11;1091.540816761594;5.575183865523954e-11
1087;0.0003341201893607215;1087;6.874704129381455e-12;1139.037234042553;1.457082796272651e-11;1092.545918802811;5.569590739114764e-11
1088;0.0003338148794471802;1088;6.855180550724625e-12;1140.085106382979;2.067044956734392e-11;1093.551020844028;5.563573853360104e-11
1089;0.0003335101529907811;1089;6.835277172878273e-12;1141.132978723404;2.359617119746969e-11;1094.556122885245;5.555224273147134e-11
1090;0.0003332060083246951;1090;6.815888898986535e-12;1142.18085106383;3.817277553679226e-11;1095.561224926462;5.566238117114404e-11
1091;0.0003329024437880976;1091;6.79618307824205e-12;1143.228723404255;2.485998124576147e-11;1096.566326967679;5.552814187258416e-11
1092;0.0003325994577267719;1092;6.776897718618438e-12;1144.276595744681;2.547249980298115e-11;1097.571429008896;5.546467268775727e-11
1093;0.0003322970484927704;1093;6.757351489359739e-12;1145.324468085106;2.574112273193384e-11;1098.576531050113;5.54084263920455e-11
1094;0.0003319952144446004;1094;6.738264794822238e-12;1146.372340425532;2.58375265272647e-11;1099.58163309133;5.535432836974384e-11
1095;0.000331693953946836;1095;6.718804153127111e-12;1147.420212765957;2.582285755671161e-11;1100.586735132547;5.530133990465058e-11
1096;0.0003313932653706334;1096;6.699891225629168e-12;1148.468085106383;2.572725486203087e-11;1101.591837173764;5.524888498795346e-11
1097;0.0003310931470929397;1097;6.680581321714894e-12;1149.515957446808;2.556615589266768e-11;1102.596939214981;5.519687895581156e-11
1098;0.0003307935974973207;1098;6.661789680326164e-12;1150.563829787234;2.534644434290975e-11;1103.602041256198;5.51451169248002e-11
1099;0.0003304946149732911;1099;6.64270077174145e-12;1151.61170212766;2.506869232821331e-11;1104.607143297415;5.509362079392755e-11
1100;0.0003301961979166988;1100;6.623956248447677e-12;1152.659574468085;2.472889260481752e-11;1105.612245338632;5.504222812658082e-11
1101;0.0003298983447292606;1101;6.605088404699135e-12;1153.707446808511;2.431765010412475e-11;1106.617347379849;5.499108797624713e-11
1102;0.0003296010538189166;1102;6.586428031257397e-12;1154.755319148936;2.382070067549712e-11;1107.622449421066;5.494003565693276e-11
1103;0.0003293043235996961;1103;6.567743973548967e-12;1155.803191489362;2.321817993487649e-11;1108.627551462282;5.488915752783737e-11
1104;0.0003290081524915424;1104;6.549223764920063e-12;1156.851063829787;2.248473855868075e-11;1109.632653503499;5.483834325728407e-11
1105;0.0003287125389204491;1105;6.530668291834026e-12;1157.898936170213;2.159552222369736e-11;1110.637755544716;5.478773505283723e-11
1106;0.0003284174813184591;1106;6.512298146045079e-12;1158.946808510638;2.05617496052808e-11;1111.642857585933;5.473717811138851e-11
1107;0.0003281229781234251;1107;6.493848141374905e-12;1159.994680851064;1.965649058801357e-11;1112.64795962715;5.468677355111062e-11
1108;0.0003278290277791851;1108;6.475654534724753e-12;1161.042553191489;2.242084525259595e-11;1113.653061668367;5.463642924063718e-11
1109;0.0003275356287354159;1109;6.457325871423051e-12;1162.090425531915;2.513438215274422e-11;1114.658163709584;5.458620477310814e-11
1110;0.0003272427794477325;1110;6.439314948321431e-12;1163.13829787234;8.052107235209875e-12;1115.663265750801;5.453606586374436e-11
1111;0.0003269504783774468;1111;6.421075434720752e-12;1164.186170212766;1.398753547547518e-11;1116.668367792018;5.448599235023555e-11
1112;0.0003266587239918838;1112;6.403204011028648e-12;1165.234042553192;4.43651981130397e-11;1117.673469833235;5.443597439792336e-11
1113;0.0003263675147638088;1113;6.385125606421172e-12;1166.281914893617;2.210395931028684e-10;1118.678571874452;5.438613656925595e-11
1114;0.0003260768491720737;1114;6.367342791807273e-12;1167.329787234042;2.447224744544205e-10;1119.683673915669;5.433620618322773e-11
1115;0.000325786725701042;1115;6.349460156780455e-12;1168.377659574468;1.118825466163894e-10;1120.688775956886;5.428641156428063e-11
1116;0.000325497142840827;1116;6.331765431249919e-12;1169.425531914894;8.376296067494291e-11;1121.693877998103;5.423632755804419e-11
1117;0.0003252080990872092;1117;6.314063716267435e-12;1170.473404255319;7.198174021253364e-11;1122.69898003932;5.418612500531118e-11
1118;0.0003249195929416228;1118;6.296481792785327e-12;1171.521276595745;6.581331645482308e-11;1123.704082080536;5.413457774325806e-11
1119;0.0003246316229110651;1119;6.27891670097435e-12;1172.56914893617;6.226680923594822e-11;1124.709184121753;5.407363003649939e-11
1120;0.000324344187508109;1120;6.261472541328243e-12;1173.617021276596;6.018362862242421e-11;1125.71428616297;5.405698438169974e-11
1121;0.0003240572852509509;1121;6.244002252367794e-12;1174.664893617021;5.902535445218884e-11;1126.719388204187;5.399850166913261e-11
1122;0.0003237709146632971;1122;6.226713412841334e-12;1175.712765957447;5.851188540376338e-11;1127.724490245404;5.394742702809793e-11
1123;0.0003234850742743039;1123;6.209361223585195e-12;1176.760638297872;5.84873109888676e-11;1128.729592286621;5.389767629843896e-11
1124;0.0003231997626186935;1124;6.192179080443589e-12;1177.808510638298;5.886223782530047e-11;1129.734694327838;5.384849512588263e-11
1125;0.000322914978236558;1125;6.174983638854275e-12;1178.856382978723;5.958663456873424e-11;1130.739796369055;5.379957218974944e-11
1126;0.0003226307196734692;1126;6.157925194791361e-12;1179.904255319149;6.063624299922004e-11;1131.744898410272;5.375087472740321e-11
1127;0.0003223469854803304;1127;6.140880292821665e-12;1180.952127659574;6.200504636265639e-11;1132.750000451489;5.370231336993621e-11
1128;0.0003220637742134857;1128;6.123929740786005e-12;1182;6.370182061886899e-11;1133.755102492706;5.365385549742189e-11
1129;0.0003217810844346656;1129;6.107038126769925e-12;1183.047872340426;6.574930178514528e-11;1134.760204533923;5.360562024028923e-11
1130;0.0003214989147109327;1130;6.090165637359087e-12;1184.095744680851;6.818399877355045e-11;1135.76530657514;5.355743340947853e-11
1131;0.0003212172636144992;1131;6.073429808866481e-12;1185.143617021277;7.105874838829939e-11;1136.770408616357;5.350915250913494e-11
1132;0.0003209361297229525;1132;6.056659333444943e-12;1186.191489361702;7.444612458168116e-11;1137.775510657574;5.346120411037073e-11
1133;0.0003206555116192038;1133;6.040075367599266e-12;1187.239361702128;7.844431623059674e-11;1138.78061269879;5.341335020000701e-11
1134;0.0003203754078912357;1134;6.023423014938685e-12;1188.287234042553;8.318677584303568e-11;1139.785714740008;5.336549628087776e-11
1135;0.0003200958171323948;1135;6.006940286469894e-12;1189.335106382979;8.885646577250017e-11;1140.790816781224;5.331782027095377e-11
1136;0.0003198167379410954;1136;5.99045009005312e-12;1190.382978723404;9.57091116484968e-11;1141.795918822441;5.32701998619236e-11
1137;0.0003195381689209567;1137;5.974031914088955e-12;1191.43085106383;1.041117362317521e-10;1142.801020863658;5.322265208520342e-11
1138;0.000319260108680693;1138;5.957722530719684e-12;1192.478723404255;1.146079977219337e-10;1143.806122904875;5.317522008421862e-11
1139;0.0003189825558341502;1139;5.94136788046426e-12;1193.526595744681;1.280377308602561e-10;1144.811224946092;5.312787490415937e-11
1140;0.0003187055090003167;1140;5.925241677220062e-12;1194.574468085106;1.457689735294914e-10;1145.816326987309;5.308051615583689e-11
1141;0.0003184289668030588;1141;5.908971050423659e-12;1195.622340425532;1.701886554115894e-10;1146.821429028526;5.3033366840577e-11
1142;0.0003181529278715269;1142;5.892950486997189e-12;1196.670212765957;2.058661304691611e-10;1147.826531069743;5.298622222779832e-11
1143;0.0003178773908396803;1143;5.876827764851506e-12;1197.718085106383;2.627885480841279e-10;1148.83163311096;5.293916724658488e-11
1144;0.0003176023543465499;1144;5.860908041515764e-12;1198.765957446808;3.677810891935684e-10;1149.836735152177;5.289220509173558e-11
1145;0.0003173278170361493;1145;5.844901118609194e-12;1199.813829787234;6.259107949410123e-10;1150.841837193394;5.284531484342186e-11
1146;0.0003170537775574526;1146;5.829107601655362e-12;1200.86170212766;2.27603618669373e-09;1151.846939234611;5.279834156409471e-11
1147;0.0003167802345642351;1147;5.813218097044924e-12;1201.909574468085;1.315268239918943e-09;1152.852041275828;5.275155461355315e-11
1148;0.0003165071867153666;1148;5.797522904636244e-12;1202.957446808511;4.970517188953604e-10;1153.857143317045;5.270462979098385e-11
1149;0.0003162346326744034;1149;5.781760908469349e-12;1204.005319148936;2.988408907928388e-10;1154.862245358262;5.265762722206372e-11
1150;0.0003159625711098011;1150;5.766204707522257e-12;1205.053191489362;2.040908136200669e-10;1155.867347399478;5.261071191913681e-11
1151;0.0003156910006949304;1151;5.750494809193535e-12;1206.101063829787;2.089262159906472e-10;1156.872449440695;5.256355699383924e-11
1152;0.0003154199201080015;1152;5.73512086633392e-12;1207.148936170213;1.665954957191242e-10;1157.877551481912;5.251538658090876e-11
1153;0.0003151493280317425;1153;5.719512550341214e-12;1208.196808510638;1.287261226678303e-10;1158.882653523129;5.246547932075608e-11
1154;0.0003148792231541173;1154;5.704195050866127e-12;1209.244680851064;1.079359322139912e-10;1159.887755564346;5.24024818647249e-11
1155;0.0003146096041674138;1155;5.688735185900414e-12;1210.292553191489;9.330857739417242e-11;1160.892857605563;5.243563616330778e-11
1156;0.0003143404697686759;1156;5.673570826354769e-12;1211.340425531915;8.21853077595886e-11;1161.89795964678;5.235200555826373e-11
1157;0.000314071818659838;1157;5.658104173040378e-12;1212.38829787234;7.337074965053891e-11;1162.903061687997;5.230055998921845e-11
1158;0.000313803649547519;1158;5.643105918665942e-12;1213.436170212766;6.619186571653254e-11;1163.908163729214;5.225280522158408e-11
1159;0.0003135359611425138;1159;5.627964180899351e-12;1214.484042553192;6.022532257469656e-11;1164.913265770431;5.22057636869576e-11
1160;0.0003132687521612858;1160;5.612648319390493e-12;1215.531914893617;5.518668733273097e-11;1165.918367811648;5.215954562380074e-11
1161;0.0003130020213242162;1161;5.598067159267333e-12;1216.579787234042;5.087580008384025e-11;1166.923469852865;5.211371243298091e-11
1162;0.0003127357673555207;1162;5.582381097513118e-12;1217.627659574468;4.714717439096918e-11;1167.928571894082;5.20679774293393e-11
1163;0.0003124699889855382;1163;5.568304833753924e-12;1218.675531914894;4.389182505697996e-11;1168.933673935299;5.202248971251212e-11
1164;0.0003122046849482696;1164;5.552705034286381e-12;1219.723404255319;4.102649644161564e-11;1169.938775976516;5.197716273692975e-11
1165;0.0003119398539828207;1165;5.53840241763367e-12;1220.771276595745;3.848584058060586e-11;1170.943878017732;5.193187116258946e-11
1166;0.0003116754948316574;1166;5.523283375834653e-12;1221.81914893617;3.621747442864162e-11;1171.948980058949;5.188673025194263e-11
1167;0.0003114116062428907;1167;5.508784961948838e-12;1222.867021276596;3.417728303488467e-11;1172.954082100166;5.184169164848839e-11
1168;0.000311148186968739;1168;5.494046092944537e-12;1223.914893617021;3.232363351265078e-11;1173.959184141383;5.179680210114524e-11
1169;0.0003108852357656775;1169;5.47947605524091e-12;1224.962765957447;3.062556903671761e-11;1174.9642861826;5.175195498760017e-11
1170;0.0003106227513948138;1170;5.464859372069319e-12;1226.010638297872;3.18247566450813e-11;1175.969388223817;5.170731283793592e-11
1171;0.0003103607326217736;1171;5.45046999197717e-12;1227.058510638298;2.821285630585624e-11;1176.974490265034;5.16626795507816e-11
1172;0.0003100991782161953;1172;5.43590708427265e-12;1228.106382978723;2.683316774999101e-11;1177.979592306251;5.161798045259863e-11
1173;0.0003098380869524565;1173;5.421586007766727e-12;1229.154255319149;2.563446947675458e-11;1178.984694347468;5.157360653032412e-11
1174;0.0003095774576090748;1174;5.407200342942397e-12;1230.202127659574;2.445482710711653e-11;1179.989796388685;5.152915393764208e-11
1175;0.0003093172889689816;1175;5.392901468433337e-12;1231.25;2.388973190818209e-11;1180.994898429902;5.148481626118959e-11
1176;0.0003090575798194522;1176;5.378725485807563e-12;1232.297872340426;2.286937619092004e-11;1182.000000471119;5.144052835696372e-11
1177;0.0003087983289520565;1177;5.364415034303858e-12;1233.345744680851;2.203434525258537e-11;1183.005102512336;5.13963149191922e-11
1178;0.0003085395351626132;1178;5.350398170481936e-12;1234.393617021277;2.127959911221383e-11;1184.010204553553;5.13520967942395e-11
1179;0.0003082811972509884;1179;5.336188053132619e-12;1235.441489361702;2.0588599263575e-11;1185.01530659477;5.130799692268834e-11
1180;0.0003080233140216797;1180;5.322239858909423e-12;1236.489361702128;1.995322632502005e-11;1186.020408635987;5.126375436510136e-11
1181;0.0003077658842831912;1181;5.308200913260842e-12;1237.537234042553;1.936768029936536e-11;1187.025510677204;5.121948608005358e-11
1182;0.0003075089068481785;1182;5.294257544770528e-12;1238.585106382979;1.882729088436466e-11;1188.030612718421;5.11747777991497e-11
1183;0.0003072523805336065;1183;5.280365737927884e-12;1239.632978723404;1.83279003793801e-11;1189.035714759637;5.112885010754415e-11
1184;0.0003069963041604904;1184;5.266530745932848e-12;1240.68085106383;1.78657111535472e-11;1190.040816800854;5.10723441198249e-11
1185;0.0003067406765540354;1185;5.252712129163625e-12;1241.728723404255;1.743723657704239e-11;1191.045918842071;5.106216680004837e-11
1186;0.0003064854965436369;1186;5.238988486860686e-12;1242.776595744681;1.703900359922347e-11;1192.051020883288;5.10097945270639e-11
1187;0.0003062307629626726;1187;5.225274667400892e-12;1243.824468085106;1.666759792587999e-11;1193.056122924505;5.096442660124339e-11
1188;0.0003059764746487106;1188;5.211616466517365e-12;1244.872340425532;1.631934171173417e-11;1194.061224965722;5.091988550031002e-11
1189;0.0003057226304433555;1189;5.19804323289795e-12;1245.920212765957;1.599055882411017e-11;1195.066327006939;5.087655208918738e-11
1190;0.0003054692291922234;1190;5.18443721073527e-12;1246.968085106383;1.567687739799483e-11;1196.071429048156;5.083331040748496e-11
1191;0.0003052162697450698;1191;5.170961144818215e-12;1248.015957446808;1.537360513318724e-11;1197.076531089373;5.078998082512031e-11
1192;0.0003049637509554914;1192;5.157493495517736e-12;1249.063829787234;1.507505854340714e-11;1198.08163313059;5.074694238120614e-11
1193;0.0003047116716812756;1193;5.144092902054339e-12;1250.11170212766;1.477463765675173e-11;1199.086735171807;5.070393954736011e-11
1194;0.0003044600307842474;1194;5.130706217798115e-12;1251.159574468085;1.446404749929307e-11;1200.091837213024;5.066116324716711e-11
1195;0.0003042088271299496;1195;5.117377327726638e-12;1252.207446808511;1.413342388601095e-11;1201.096939254241;5.06183600676079e-11
